"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","institutionCode","collectionCode","stateProvince","notes","citation","doi"
1638417815,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",20.96667,39.49444,2006,6,20,"Greece","Western Tzoumerka, near Kalentzi","000318285","Spribille,Toby","GZU","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
2464446532,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.06806,57.73444,2006,10,6,"Estonia","Vällamägi E-nõlv.","TU39231","Piret Lõhmus","TU(M)",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Tartu N H M, Abarenkov K. Natural History Museum, University of Tartu. PlutoF. Occurrence dataset https://doi.org/10.15156/bio/587444 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15156/bio/587444"
1212204056,"85739778-f762-11e1-a439-00145eb45e9a",24.4667,38.055,2005,9,25,"Greece","GREECE, W Aegean, Nomos Evvias, Ep. & Dim. Karistos: S Evvia, surroundings of refuge at S foot of Mt. Ochi. Alt. c. 1075 m.","81140","H. Sipman & Th. Raus","B","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212203911,"85739778-f762-11e1-a439-00145eb45e9a",23.92,38.6117,2005,10,4,"Greece","GREECE, W Aegean, Nomos Evvias, Eparchia Chalkidos, Dimos Steni Dirfios: Central Evvia, SE of Stropones, along road Steni-Koutourla. Alt. c. 850 m.","81667","H. Sipman & Th. Raus","B","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1212204109,"85739778-f762-11e1-a439-00145eb45e9a",23.92,38.6117,2005,10,4,"Greece","GREECE, W Aegean, Nomos Evvias, Eparchia Chalkidos, Dimos Steni Dirfios: Central Evvia, SE of Stropones, along road Steni-Koutourla. Alt. c. 850 m.","81657","H. Sipman & Th. Raus","B","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1717209616,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.826168,50.230893,2005,10,9,"Poland","p: dolnośląskie; c: Kłodzko; Kleśnica Stream Valley",NA,"Szczepańska, K.","MNHW",NA,"dolnośląskie","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Świerkosz K (2017). Herbarium WRSL, Lichens Collection. Wrocław University, Museum of Natural History. Occurrence dataset https://doi.org/10.15468/05l4gx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/05l4gx"
788506729,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.5574,56.00474,2005,10,28,"Sweden","No locality information available","1262403","Ulf Arup","LD","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
31309867,"835f8992-f762-11e1-a439-00145eb45e9a",-2.66,38.220001,2004,1,9,"Spain","Segura de la Sierra, carretera hacia Pontones","10233-1","G. Aragón","MAF","MAF-Lich","J","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
31309869,"835f8992-f762-11e1-a439-00145eb45e9a",-2.68,38.169998,2004,1,19,"Spain","Pontones, Sierra de Segura, pico Aroca","10235-1","G. Aragón","MAF","MAF-Lich","J","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
929635,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.19551,55.71043,2004,3,18,"Sweden","No locality information available","1072496","Arne Thell","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
930550,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.19551,55.71043,2004,3,15,"Sweden","No locality information available","1193182","Martin Westberg","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
2028323194,"ee4d0706-38af-4bc4-8539-e17c0ca8512e",8.841767,42.269617,2004,5,24,"France","Aïtone, Aïtone Forest, cross-country ski clubhouse","47968","Gueidan, Cécile; Miadlikowska, Jolanta","DUKE",NA,"Corsica","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Duke University Herbarium (2020). Duke University Herbarium Lichen Collection. Occurrence dataset https://doi.org/10.15468/mwbxa9 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mwbxa9"
1056288806,"7e380070-f762-11e1-a439-00145eb45e9a",21.676667,37.536667,2003,3,11,"Greece",NA,"BM000764583","B F. Abbott","NHMUK","BOT","Peloponnese, Western Greece and the Ionian Islands","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
912724523,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.279167,50.934167,2003,4,25,"Poland","Oberlausitz, Isergebirge, Gieraltówek (Neugersdorf), bei der Ruine des v. Gersdorfschen Observatoriums (Kaiser-Wilhelm-Turm)","15252",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1717209598,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.6776,54.3579,2003,6,11,"Poland","p: zachodniopomorskie; c: Sławno; Sławno",NA,"Fałtynowicz, W.","MNHW",NA,"zachodniopomorskie","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Świerkosz K (2017). Herbarium WRSL, Lichens Collection. Wrocław University, Museum of Natural History. Occurrence dataset https://doi.org/10.15468/05l4gx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/05l4gx"
1638417523,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.61806,46.43333,2003,7,3,"Slovenia","[Primorska] Southern Alps, Julian Alps, massif of Mangart NE of Bovec, by the road to the Mangartska koča (Mangart refuge) just above Mangartska planina","000315292","Mayrhofer,Helmut","GZU","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1638417527,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.63333,46.41389,2003,7,31,"Slovenia","[Primorska] Southern Alps, Julian Alps, Koritnica valley NE of the village Log pod Mangartom","000315425","Mayrhofer,Helmut, Jensen,M. & Trembley,M.","GZU","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1638417573,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.65833,46.31667,2003,7,6,"Slovenia","[Primorska] Southern Alps, Julian Alps, Lepena valley SSW of Soča (E of Bovec), on the riverbank of Lepenca","000315469","Mayrhofer,Helmut","GZU","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1638417777,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.65833,46.31667,2003,7,6,"Slovenia","[Primorska] Southern Alps, Julian Alps, Lepena valley SSW of Soča (E of Bovec), on the riverbank of Lepenca","000315483","Mayrhofer,Helmut","GZU","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
929388,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.86329,55.87417,2002,10,14,"Sweden","No locality information available","1054462","David Göransson","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
929404,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.03182,55.65104,2002,10,15,"Sweden","Fågeltofta","1058000","David Göransson","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
20050948,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",39.6666,40.65,2001,7,11,"Turkey","Altindere valley ca. 19 km S of Macka, S of Sumela monastery","78161","Printzen, C., Guttová, A., & Palice, Z.","BG","L","Trabzon vilayet","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1212180008,"85739778-f762-11e1-a439-00145eb45e9a",26.8167,37.8333,2001,9,14,"Greece","GREECE, East Aegean region: Samos. N-slope above Vourliotes, 0.5 km below pass at Prof. Ilias. Alt. ca. 900 m.","4971","R. Düll","B","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
919271333,"7948250c-6958-4a29-a670-ed1015b26252",24.655,40.7117,2000,5,31,"Greece","Thassos, along dirt road from Maries to Mt Spathi","59239","S. Rui, E. Timdal","O","L",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1056918577,"7e380070-f762-11e1-a439-00145eb45e9a",22.403889,37.798333,2000,8,25,"Greece",NA,"BM000764588","B F. Abbott","NHMUK","BOT","Peloponnese, Western Greece and the Ionian Islands","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
187077004,"c89f43c2-98cf-4c60-ad53-ddf7127bb9d5",8.101372,58.31426,2000,10,5,"Norway","Ås på Svalandsheia","s.n.-3","Yngvar Gauslaa","NMBU:MINA","L","AUST-AGDER","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Granerud T (2019). Lichen herbarium, NMBU. Version 1.179. Norwegian University of Life Sciences (NMBU), Faculty of Environmental Sciences and Natural Resource Management. Occurrence dataset https://doi.org/10.15468/kixipu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/kixipu"
187077002,"c89f43c2-98cf-4c60-ad53-ddf7127bb9d5",8.028785,58.160133,1999,4,1,"Norway","Kongsgård, near Fylkesmuseet","s.n.-1","Yngvar Gauslaa","NMBU:MINA","L","VEST-AGDER","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Granerud T (2019). Lichen herbarium, NMBU. Version 1.179. Norwegian University of Life Sciences (NMBU), Faculty of Environmental Sciences and Natural Resource Management. Occurrence dataset https://doi.org/10.15468/kixipu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/kixipu"
187077003,"c89f43c2-98cf-4c60-ad53-ddf7127bb9d5",8.033931,58.158375,1999,4,22,"Norway","Kongsgårdbukta, near Fylkesmuseet","s.n.-2","Yngvar Gauslaa","NMBU:MINA","L","VEST-AGDER","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Granerud T (2019). Lichen herbarium, NMBU. Version 1.179. Norwegian University of Life Sciences (NMBU), Faculty of Environmental Sciences and Natural Resource Management. Occurrence dataset https://doi.org/10.15468/kixipu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/kixipu"
29538007,"83492a58-f762-11e1-a439-00145eb45e9a",-2,40,1998,3,7,"Spain","Serranía de Cuenca, arroyo de la Cueva del Fraile","11106-1","G. Aragón & I. Martínez","MA","MA-Lichen","Cu","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
31312168,"835f8992-f762-11e1-a439-00145eb45e9a",-2.99,38.009998,1998,4,7,"Spain","Chillúevar, Sierra de Las Villas, arroyo Tesoro","7726-1","G. Aragón & I. Martínez","MAF","MAF-Lich","J","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
31312172,"835f8992-f762-11e1-a439-00145eb45e9a",-2.99,38.049999,1998,4,7,"Spain","Villacarrillo, Sierra de Las Villas, arroyo de los Vilchetes","7727-1","G. Aragón & I. Martínez","MAF","MAF-Lich","J","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
1212179940,"85739778-f762-11e1-a439-00145eb45e9a",22.1667,38.0167,1998,5,7,"Greece","GREECE, Peloponnesus: Chelmos, Kalavrita, along road to ski-center.","4168","Uwe RAABE","B","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
29537880,"83492a58-f762-11e1-a439-00145eb45e9a",-1,40,1998,5,2,"Spain","Huerta del Marquesado, Sierra de Valdemeca, arroyo de la Hoz","10204-1","G. Aragón & I. Martínez","MA","MA-Lichen","Cu","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
1676070672,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.97421,50.50147,1998,7,23,"Germany","Hohe Rhön, NSG 'Schafstein' westl. von Wüstensachsen, am Fuß der Basaltkuppe","67312",NA,"FR","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
152940826,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,1998,10,24,"Slovenia","Javorniki","F1018325","Pruegger J., Surina B.","ULBF-AGR","FloVegSI-FLO","Notranjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
152940827,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,1998,10,24,"Slovenia","Javorniki","F1018326","Pruegger J., Surina B.","ULBF-AGR","FloVegSI-FLO","Notranjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
1212195996,"85739778-f762-11e1-a439-00145eb45e9a",9.4667,40.15,1997,4,12,"Italy","ITALY, Sardinia, prov. Nuoro. Supramonte, Campo de Su Disterru, E of Fontana Bona (Orgosolo). Sheet F517 sez. IV. Alt. c. 900 m.","51913","H. Sipman & L. Zedda","B","Lichen Herbarium Berlin",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
31312156,"835f8992-f762-11e1-a439-00145eb45e9a",-2.68,38.169998,1997,6,18,"Spain","Pontones, Sierra de Segura, pico Aroca","7723-1","G. Aragón & I. Martínez","MAF","MAF-Lich","J","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
31312160,"835f8992-f762-11e1-a439-00145eb45e9a",-2.68,38.169998,1997,6,18,"Spain","Pontones, Sierra de Segura, pico Aroca","7724-1","G. Aragón & I. Martínez","MAF","MAF-Lich","J","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
152940807,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,1997,8,10,"Slovenia","Snežnik","F1018306","Pruegger J.","ULBF-AGR","FloVegSI-FLO","Notranjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
152940810,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,1997,8,11,"Slovenia","Snežnik","F1018309","Pruegger J., Surina B.","ULBF-AGR","FloVegSI-FLO","Notranjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
152940811,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411995,45.599739,1997,8,12,"Slovenia","Snežnik","F1018310","Pruegger J., Surina B.","ULBF-AGR","FloVegSI-FLO","Notranjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
152940814,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411995,45.599739,1997,8,13,"Slovenia","Snežnik","F1018313","Pruegger J., Surina B.","ULBF-AGR","FloVegSI-FLO","Notranjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
152940815,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411995,45.599739,1997,8,13,"Slovenia","Snežnik","F1018314","Pruegger J., Surina B.","ULBF-AGR","FloVegSI-FLO","Notranjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
152940816,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411995,45.599739,1997,8,13,"Slovenia","Snežnik","F1018315","Pruegger J., Surina B.","ULBF-AGR","FloVegSI-FLO","Notranjska","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
