"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","institutionCode","locality","collectionCode","recordedBy","stateProvince","notes","citation","doi"
986661,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.4,55.216667,1947,NA,NA,"Denmark","1093264","LD","Pamhule Skov","General","M. Skytte-Christiansen","Jylland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986659,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.689167,55.505278,1946,7,22,"Denmark","1093200","LD","Hindsgavl","General","Ove Almborn","Fyn","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986464,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.90822,55.952,1946,8,29,"Sweden","1078432","LD","Bälteberga","General","O. Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
985710,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77479,55.5089,1945,5,20,"Sweden","1008928","LD","No locality information available","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086229819,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",14,55,1944,6,28,"Sweden","L14739","S","Skåne; Ö. Sönnarslöv; Maltesholm;;","S-Fungi","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
986657,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.798333,54.722778,1943,5,29,"Denmark","1093008","LD","Fuglsang","General","M. Skytte-Christiansen","Lolland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986371,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.90822,55.952,1943,7,25,"Sweden","1071728","LD","Bälteberga","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986492,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.90822,55.952,1943,7,25,"Sweden","1084398","LD","Bälteberga","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986658,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.38326,56.01769,1942,8,24,"Sweden","1093072","LD","Djupadal","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
985629,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.4739,56.30062,1940,8,12,"Sweden","1000528","LD","Käringmalen","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986493,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.53112,56.26789,1940,8,12,"Sweden","1084462","LD","No locality information available","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986370,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.90822,55.952,1938,9,28,"Sweden","1071664","LD","Bälteberga","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986494,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.32897,55.67241,1936,9,27,"Sweden","1084526","LD","Dalby hage","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986368,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.33124,55.67585,1936,10,3,"Sweden","1071600","LD","Dalby Söderskog","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986490,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.33628,55.68059,1936,10,3,"Sweden","1084270","LD","Dalby Norreskog","General","Ove Almborn","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1212214953,"85739778-f762-11e1-a439-00145eb45e9a",7.6717,47.6333,1929,7,4,"Germany","118855","B","DEUTSCHLAND, Baden-Württemberg: Haagen bei Lörrach, Röttler Wald.","Lichen Herbarium Berlin","V. J. Grummann",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
442147896,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.691111,47.551945,1920,4,25,"Germany","B 60 0128117 / 151957 / 92440","B","Baden: 1) Merkhof bei Wyhlen, 320 m.","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147850,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695556,47.643612,1914,4,12,"Germany","B 60 0112163 / 149412 / 91406","B","Baden: Wald südlich Brombach","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147921,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.818889,47.620277,1912,7,7,"Germany","B 60 0128124d / 152001 / 92455","B","Baden: 4) Nordschwaben - Minseln","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147843,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.823056,47.65139,1911,3,NA,"Germany","B 60 0112114 / 149064 / 91283","B","Baden: Schopfheim - Hasel unweit s. Kürnberg!","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147818,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.021944,47.554443,1911,9,10,"Germany","B 60 0111740 / 147948 / 90913","B","Schwarzwald: Wieladinger Schloss bei Murg","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147919,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695833,47.645557,1911,9,17,"Germany","B 60 0128124c / 151997 / 92454","B","Baden: 3) Sormatt-Tälchen bei Hauingen","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147898,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.661667,47.612778,1911,10,11,"Germany","B 60 0128117a / 151959 / 92441","B","Baden: 2) Lörrach - Adelhausen","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147900,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.661667,47.612778,1911,10,11,"Germany","B 60 0128117b / 152730 / 92705","B","Baden: 2) Lörrach - Adelhausen","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147914,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.823056,47.65139,1911,12,17,"Germany","B 60 0128124 / 151992 / 92452","B","Baden: 1) Entegast bei Schopfheim","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147916,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.823056,47.65139,1911,12,17,"Germany","B 60 0128124a / 148912 / 91217","B","Baden: 1) Entegast bei Schopfheim","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147917,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,1910,6,5,"Germany","B 60 0128124b / 151994 / 92453","B","Baden: 2) Röttler Wald","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
442147622,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695556,47.643612,1910,12,NA,"Germany","B 60 0023294 / 145492 / 89973","B","Baden: 1) Brombacher Wald","Blettaucoll","Lettau, G.",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Staatliche Naturwissenschaftliche Sammlungen Bayerns. Epiphytic Lichens of G. Lettau at the Botanical Museum Berlin-Dahlem. Occurrence dataset https://doi.org/10.15468/ed17cn accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ed17cn"
986458,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.90822,55.952,1902,NA,NA,"Sweden","1078176","LD","Bälteberga","General","N. Alvthin","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986460,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.05727,55.97303,1899,5,15,"Sweden","1078240","LD","Duveke","General","N. Alvthin","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
986462,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.05727,55.97303,1893,NA,NA,"Sweden","1078304","LD","Duveke","General","N. Alvthin","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1086229844,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",18,57,1853,NA,NA,"Sweden","L14753","S","Gottland;; Torsburgen, nedanför norra brant;;","S-Fungi","K.J. Letterstedt","Gotland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Telenius A (2016). Fungi (S). GBIF-Sweden. Occurrence dataset https://doi.org/10.15468/qfmb77 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/qfmb77"
1234808954,"c424b110-bc4d-43aa-980e-66cc853e6293",1.053055,49.40722,1801,1,1,"France","1932.1.1.1053","BOUM","Le Grand-Quevilly","Collection botanique Letendre (abbé)","Letendre (abbé), Jean Baptiste Pierre",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Besson L, Maddi F A (2020). Collection botanique Letendre (abbé) (BOUM). Version 1.7. Muséum d'Histoire Naturelle de Bourges. Occurrence dataset https://doi.org/10.15468/4ipeny accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/4ipeny"
