"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","stateProvince","notes","citation","doi"
1638417892,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",21.03806,39.45333,2006,6,20,"Greece","000318264","Spribille,Toby","GZU","Tzoumerka, Arachthos River, Plaka, E side of bridge near church of Aghii Taxiarches","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1054076051,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.36595,58.846586,2005,3,21,"Norway","245155","Klepsland, Jon T.","BioFokus","Brådland, Frafjord","BioFokus","Rogaland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
914864403,"828a3d8c-f762-11e1-a439-00145eb45e9a",4.458333,44.333333,2005,7,12,"France","22334",NA,"FR","Gorges de l'Ardeche, oberhalb, bei der Furt von Gournier","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
914864692,"828a3d8c-f762-11e1-a439-00145eb45e9a",5.307783,46.32195,2005,7,11,"France","22285",NA,"FR","Bourg en Bresse, ca. 16 km N, Rastplatz an der Straße N 83 von NE in Richtung Lyon","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
914864732,"828a3d8c-f762-11e1-a439-00145eb45e9a",5.307783,46.32195,2005,7,11,"France","22298",NA,"FR","Bourg en Bresse, ca. 16 km N, Rastplatz an der Straße N 83 von NE in Richtung Lyon","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
986769,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.19551,55.71043,2005,7,21,"Sweden","1193242","Martin Westberg","LD","No locality information available","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
190591390,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.68691,59.09868,2005,10,29,"Norway","85200","Johnsen, J.I.","BG","ved Prestvågen","L","Rogaland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1502337336,"95e635d4-f762-11e1-a439-00145eb45e9a",-0.35,39.89,2004,1,20,"Spain","1336900","S. Fos MartÃ­n","BDBCV","Parc Natural de la Serra dÂ´EspadÃ ","BDBCV-General","Castellon","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Ranz J (2017). Banco de Datos de la Biodiversidad de la Comunitat Valenciana. Biodiversity data bank of Generalitat Valenciana. Occurrence dataset https://doi.org/10.15468/b4yqdy accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/b4yqdy"
20075405,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.64769,58.89185,2004,5,14,"Norway","79180","Johnsen, J.I.","BG","Sola, i hagen til den gamle lensmannsgarden","L","Rogaland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20075407,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.64769,58.89185,2004,5,14,"Norway","79181","Johnsen, J.I.","BG","Sola, ved hagen til den gamle lensmannsgarden","L","Rogaland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
20075409,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.64769,58.89185,2004,5,14,"Norway","79182","Johnsen, J.I.","BG","Sola, i hagen til den gamle lensmannsgarden","L","Rogaland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1826813671,"7f2889e6-f762-11e1-a439-00145eb45e9a",-2.94,42.16,2004,8,8,"Spain","14690","Antonio Gómez-Bolea & Gemma Figueras","BCN","Mansilla. Pista Forestal","Lich","La Rioja (Logroño)","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1055705124,"7e380070-f762-11e1-a439-00145eb45e9a",-3.036706,54.726036,2004,10,16,"United Kingdom","BM000763272","Collaboration; R.S. Larsen & Scott LaGreca","NHMUK",NA,"BOT","England","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum (2020). Natural History Museum (London) Collection Specimens. Occurrence dataset https://doi.org/10.5519/0002965 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.5519/0002965"
1935715677,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83389,47.30639,2003,4,1,"Austria","0043163","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Aupark ca. 400 m N von Schloss Pöllau [425 m, 8661/3 (47°18'23""N, 15°50'02""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715680,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.74667,47.33639,2003,4,1,"Austria","0042952","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Saifen-Boden, Winkl-Boden, ca, 500 m S Gschaidwirt, W unterhalb an die Landesstraße anschließend [790 m, 8660/3 (47°20'11""N, 15°44'48""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715690,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.87583,47.25917,2003,4,18,"Austria","0042573","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau, am Unterlauf des Kroisbaches zwischen Schönaudorf und der Einmündung in die Pöllauer Safen [360 m, 8761/1 (47°15'33""N, 15°52'33""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715710,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.85417,47.26528,2003,4,18,"Austria","0042592","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Hinteregg, am Kroisbach oberhalb Schönau, Unterhang und Au am Kroisbach, NE bis NNE des Gehöftes Holzmann [410 m, 8761/1 (47°15'55""N, 15°51'15""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715723,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83389,47.30639,2003,4,1,"Austria","0043155","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Aupark ca. 400 m N von Schloss Pöllau [425 m, 8661/3 (47°18'23""N, 15°50'02""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715791,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.84167,47.25556,2003,4,18,"Austria","0044306","Suppan,Ursula","GJO","[Österreich, Steiermark]  Naturpark Pöllauer Tal: Gmde Schönegg, Lehen, Föhrenwald WSW Ghf. Schrank [640 m, 8761/1 (47°15'20""N, 15°50'30""E ±250 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715627,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.79944,47.33694,2003,5,1,"Austria","0042652","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Sonnhofen, Köppelreith, Sternbauerkogel, Kugelbuche, ca. 230 m NW des Sternbauerkogels [707 m, 8660/4 (47°20'13""N, 15°47'58""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715663,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.81944,47.34167,2003,5,1,"Austria","0042674","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Sonnhofen, Prätis, ca. 700 m WSW unterhalb Straßhöf, ca. 300 m NNE des Sägewerkes, am Oberen Rand des Waldes [570 m, 8660/4 (47°20'30""N, 15°49'10""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715669,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.77083,47.30833,2003,5,10,"Austria","0042804","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, Oberer Rabenwald, In der Eben, ca. 200 m S bis 500 m W von Mauerhöf [740 m, 8660/4 (47°18'30""N, 15°46'15""E ±800 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715684,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.87917,47.28056,2003,5,17,"Austria","0042448","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Söllnerdorf ca. 1 km NNW Winzendorf, zwischen der Hochstraße nach Pöllauberg und den Kartteichen [405 m, 8761/1 (47°16'50""N, 15°52'45""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715703,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.79472,47.29611,2003,5,9,"Austria","0042827","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, Haregg, ca. 70 m E des Gehöftes Heil [670 m, 8760/2 (47°17'46""N, 15°47'41""E ±100 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715712,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.825,47.30139,2003,5,10,"Austria","0043196","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, an der Straße nach In der Eben, Straßenknick nach N ca. 500 m W des dicht verbauten Siedlungsgebietes von Pöllau, ca 1 km E des Gutes Lehenshofen [460 m, 8660/4 (47°18'05""N, 15°49'30""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715724,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.84444,47.29861,2003,5,16,"Austria","0043241","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllauberg, ""Bergwald"", ca. 550 m E bis SE des Ortskernes von Pöllau [440 m, 8761/1 (47°17'55""N, 15°50'40""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllauberg]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715730,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83194,47.30278,2003,5,16,"Austria","0043104","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Schlosspark unmitelbar WSW von Schloss Pöllau [430 m, 8660/4 (47°18'10""N, 15°49'55""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715808,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.8125,47.30694,2003,5,10,"Austria","0042724","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, an der Straße von Pöllau zum Gehöft Wirtpoldl, ca. 300 m NE vom Schloss Lehenshofen [480 m, 8660/4 (47°18'25""N, 15°48'45""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1935715691,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.86944,47.275,2003,6,4,"Austria","0042517","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau bei Pöllau, an der Außenseite des Teichdammes [8761/1 (47°16'30""N, 15°52'10""E ±250 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Steiermärkisches Landesmuseum Joanneum - Herbarium GJO. Occurrence dataset https://doi.org/10.15468/dmdck6 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/dmdck6"
1638417539,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.65833,46.31667,2003,7,6,"Slovenia","000315476","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, Lepena valley SSW of Soča (E of Bovec), on the riverbank of Lepenca","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1638417827,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.60278,46.40278,2003,7,2,"Slovenia","000315510","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, Koritinca valley NNE of Bovec, by the village Log pod Margartom, NE of Spodnji Log","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1657195700,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.55556,46.31944,2003,7,4,"Slovenia","000325440","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, Cezsoča S of Bovec, SE above the village","Herbarium GZU",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Graz, Institute of Plant Sciences. University of Graz, Institute of Plant Sciences - Herbarium GZU. Occurrence dataset https://doi.org/10.15468/axtkuz accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/axtkuz"
1717204674,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.962276,50.322979,2003,7,27,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Nowy Gierałtów",NA,"dolnośląskie","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Świerkosz K (2017). Herbarium WRSL, Lichens Collection. Wrocław University, Museum of Natural History. Occurrence dataset https://doi.org/10.15468/05l4gx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/05l4gx"
1717204703,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.962276,50.322979,2003,7,28,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Czernica Mt.",NA,"dolnośląskie","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Świerkosz K (2017). Herbarium WRSL, Lichens Collection. Wrocław University, Museum of Natural History. Occurrence dataset https://doi.org/10.15468/05l4gx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/05l4gx"
1826812555,"7f2889e6-f762-11e1-a439-00145eb45e9a",1.85,42.28,2003,7,21,"Spain","14072","Néstor L. Hladun","BCN","Camí de Greixer, a la alçada de la cadena","Lich","Barcelona","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1717204189,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.686029,50.227974,2003,8,23,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Międzygórze",NA,"dolnośląskie","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Świerkosz K (2017). Herbarium WRSL, Lichens Collection. Wrocław University, Museum of Natural History. Occurrence dataset https://doi.org/10.15468/05l4gx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/05l4gx"
1717205952,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.826168,50.230893,2003,8,25,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Idzików",NA,"dolnośląskie","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Świerkosz K (2017). Herbarium WRSL, Lichens Collection. Wrocław University, Museum of Natural History. Occurrence dataset https://doi.org/10.15468/05l4gx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/05l4gx"
912724630,"828a3d8c-f762-11e1-a439-00145eb45e9a",40.0225,44.222217,2003,8,21,"Russian Federation","23730",NA,"FR","Kaukasus, Temnolesskaja: Krasnaja Poljana","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
914864790,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.971383,44.196383,2003,8,20,"Russian Federation","15507",NA,"FR","Mezmai, im Garten des Künstlers Skvorcev","Herbarium Senckenbergianum (FR) - Fungi",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
125715309,"84cdd6d0-f762-11e1-a439-00145eb45e9a",9,56,2002,5,NA,"Denmark","6147","Roar Poulsen","C","Århus, Universitetsparken","L","Eastern Jutland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Calabuig I (2014). Botanical Museum, Copenhagen, the Lichen Herbarium. Botanical Garden & Museum, Natural History Museum of Denmark. Occurrence dataset https://doi.org/10.15468/itaoh5 accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/itaoh5"
