"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode"
1041916238,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.8241,64.4574,"Nord-Trøndelag",2002,7,2,"Norway","7412/1","Håkon Holien","TRH","By Årfjordbotn, Survika","L"
1148775396,"8f7e3c45-4d76-4982-9478-651439e0cd4b",24.70944,59.0875,NA,2002,7,22,"Estonia","TU67701b","Ave Suija","TU(M)","Rapla ja Kohila valla piiril, Seli-Metsküla ja Kodila Uusküla vahel",NA
152951879,"89579e3e-f762-11e1-a439-00145eb45e9a",13.912003,46.299635,"Gorenjska",2002,7,10,"Slovenia","F954841","Mrak T.","ULBF-AGR","Ribčev Laz","FloVegSI-FLO"
152951883,"89579e3e-f762-11e1-a439-00145eb45e9a",13.912003,46.299635,"Gorenjska",2002,7,10,"Slovenia","F954971","Mrak T.","ULBF-AGR","Ribčev Laz","FloVegSI-FLO"
1987972363,"628abbe5-dc8d-41e9-a0c7-f05efe282649",10.8,64.46,NA,2002,8,19,"Norway","L61906","Trevor Goward, and Tor Tonsberg","ca.ubc","Nord-Trondelag East-facing slope west of cove Survika in orfjordbotn, Flatanger","UBC-lichen"
152951884,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745359,46.299628,"Gorenjska",2002,9,7,"Slovenia","F955082","Mrak T.","ULBF-AGR","Stadorski Orliči","FloVegSI-FLO"
152951888,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745359,46.299628,"Gorenjska",2002,9,30,"Slovenia","F955150","Mrak T.","ULBF-AGR","Orlova glava","FloVegSI-FLO"
20085189,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",4.73737,60.76318,"Hordaland",2002,9,17,"Norway","74107","Tønsberg, T.","BG","E of the road from Fedje to Stormark, just SE of hill Fedjebjørnen","L"
152951878,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,"Gorenjska",2002,10,8,"Slovenia","F954828","Mrak T.","ULBF-AGR","Studorski preval","FloVegSI-FLO"
152951890,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,"Gorenjska",2002,10,8,"Slovenia","F955168","Mrak T.","ULBF-AGR","Studorski preval","FloVegSI-FLO"
1148676445,"8f7e3c45-4d76-4982-9478-651439e0cd4b",23.03333,58.76667,NA,2001,6,10,"Estonia","TU58873","Ave Suija | Inga Jüriado","TU(M)","Hanikatsi laid, Lepana salumetsa keskosa",NA
1148676435,"8f7e3c45-4d76-4982-9478-651439e0cd4b",23.16667,58.75,NA,2001,8,31,"Estonia","TU58874","Inga Jüriado","TU(M)","Kõverlaid, idaosas",NA
20084769,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.32778,59.5708,"Rogaland",2000,4,22,"Norway","58910","Tønsberg, T.","BG","E of fjord Saudafjorden, along the road between Sauda and Tangen, S of farm Mollatveit ('Moldatveit'), 0.5 km N of the Sauda/Suldal community border, just E of the road","L"
328128275,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.686,43.036999,"O",2000,10,18,"Spain","23483-1","S. Pérez-Ortega & S. Fos","VAL","Cangas del Narcea. Robledal albar umbrófilo camino de Fuenculebrera. Monte Muniellos.","VAL_Lich"
1148775448,"8f7e3c45-4d76-4982-9478-651439e0cd4b",27.63333,59.064,NA,1999,7,8,"Estonia","TU67700","Inga Jüriado","TU(M)","Remniku mtsk., kv. 107 er. 12.",NA
1041903998,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",12.6647,65.2313,"Nordland",1999,8,24,"Norway","4384/1","Håkon Holien","TRH","Along river Bjønnstokkelva, Elvenget","L"
20084165,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2333,49.0833,"Bayern",1999,10,11,"Germany","49344","Tønsberg, T.","BG","Niederbayern, Lkr. Regen, Nationalpark Bayerische Wald, 1.5 km WNW of Mt. Kleiner Falkenstein, NW of Zwieselerwaldhaus","L"
20084168,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.3,49.0833,"Bayern",1999,10,11,"Germany","49356","Tønsberg, T.","BG","Niederbayern, Lkr. Regen, Nationalpark Bayerische Wald, NE of Zwiesel, NE of Mt. Grosser Falkenstein, nature reserve Höllbachgespreng, NE of dam Höllbachschwelle, along footpath E of brook Höllbach","L"
20084172,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2666,49.0666,"Bayern",1999,10,11,"Germany","49371","Tønsberg, T.","BG","Niederbayern, Lkr. Regen, Nationalpark Bayerische Wald, NE of Zwiesel, SW slope of Mt. Grosser Falkenstein, 500 m W of Hochschachtenriegel, just downhill from gravel road","L"
20084176,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2666,49.0666,"Bayern",1999,10,11,"Germany","49377","Tønsberg, T.","BG","Niederbayern, Lkr. Regen, Nationalpark Bayerische Wald, NE of Zwiesel, SW slope of Mt. Grosser Falkenstein, 500 m W of Hochschachtenriegel, just downhill from gravel road","L"
20084184,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2,49.1166,"W-BOHEMIA",1999,10,12,"Czechia","49419","Tønsberg, T.","BG","Sumava Mts., valley of brook Svarozná (Büchel-Bach), SW of Zelezná Ruda, 1.1 km W of Aljzbetin, along the main road, just N of bridge","L"
20084194,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2333,49.1166,"W-BOHEMIA",1999,10,12,"Czechia","49431","Tønsberg, T.","BG","Sumava Mts., S of Zelezná Ruda, just E of forest road from Debrn¡k to Ferdinands valley, 0.5-1 km S of Debrn¡k, along the brook","L"
20084200,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2333,49.1166,"W-BOHEMIA",1999,10,12,"Czechia","49433","Tønsberg, T.","BG","Sumava Mts., S of Zelezná Ruda, just E of forest road from Debrn¡k to Ferdinands valley, 0.5-1 km S of Debrn¡k, along the brook","L"
20084203,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2333,49.1166,"W-BOHEMIA",1999,10,12,"Czechia","49434","Tønsberg, T.","BG","Sumava Mts., S of Zelezná Ruda, just E of forest road from Debrn¡k to Ferdinands valley, 0.5-1 km S of Debrn¡k, along the brook","L"
20084207,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2333,49.1166,"W-BOHEMIA",1999,10,12,"Czechia","49435","Tønsberg, T.","BG","Sumava Mts., S of Zelezná Ruda, just E of forest road from Debrn¡k to Ferdinands valley, 0.5-1 km S of Debrn¡k, along the brook","L"
2028337757,"ee4d0706-38af-4bc4-8539-e17c0ca8512e",13.63309,48.97693,"Plzen",1999,10,13,"Czechia","30242","Tønsberg, Tor; Vezda, Antonin","DUKE","Zelezná Ruda. Motes Sumava (Gabreta), in valle confluvii dextri vallis rivi ""Debrnik"".",NA
20084856,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.95,47.7333,"Upper austria",1998,5,31,"Austria","66301","Tønsberg, T.","BG","Totes Gebirge, Lake Almsee SSE, along the brooks","L"
20084859,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.9666,47.5333,"Bavaria",1998,6,3,"Germany","66306","Tønsberg, T.","BG","Berchtesgaden, Schönau am Königssee, Lake Königssee W, S of St. Bartholomä, N bank of River Eisbach","L"
1041902728,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.2725,63.951,"Sør-Trøndelag",1998,8,27,"Norway","3992/1","Håkon Holien","TRH","N-facing slope by river Skjerva","L"
1291894999,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.05,58,NA,1998,8,5,"Estonia","TU39238a","Piret Lõhmus","TU(M)","Aakre mtsk. Kv. 215, er. 1. ",NA
152950920,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,"Notranjska",1998,11,4,"Slovenia","F1021306","Pruegger J., Suppan U., Mayrhofer H., Grube M., Arup U.","ULBF-AGR","Snežnik","FloVegSI-FLO"
152950971,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,"Notranjska",1998,11,4,"Slovenia","F1034719","Pruegger J., Suppan U., Mayrhofer H., Grube M., Arup U.","ULBF-AGR","Snežnik","FloVegSI-FLO"
152950915,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,"Notranjska",1997,8,14,"Slovenia","F1021301","Pruegger J.","ULBF-AGR","Snežnik","FloVegSI-FLO"
20083641,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",9.07931,59.42608,"Telemark",1997,10,18,"Norway","34566","Tønsberg, T.","BG","2 km (direct) NNE of Bø church, N bank of river Bøelva, 0.1-0.3 km downstream from Folkestad bridge","L"
20083646,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",9.13214,59.41705,"Telemark",1997,10,19,"Norway","34577","Tønsberg, T.","BG","Hørte, 4 km (direct) E of Bø church, N bank of river Bøelva, N of Griviøya","L"
20083575,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.15,47.3333,"Tyrol",1996,8,31,"Austria","33749","Tønsberg, T.","BG","Kitzbüheler Alpen, Kelchsau, Kurzer Grund, near river Kurzer-Grund-Ache, along the tributary river Trattenbach","L"
20083595,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.15,47.3333,"Tyrol",1996,8,31,"Austria","33758","Tønsberg, T.","BG","Kitzbüheler Alpen, Kelchsau, Kurzer Grund, near river Kurzer-Grund-Ache","L"
20083597,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.15,47.3333,"Tyrol",1996,8,31,"Austria","33759","Tønsberg, T.","BG","Kitzbüheler Alpen, Kelchsau, Kurzer Grund, near river Kurzer-Grund-Ache","L"
152951488,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745342,46.499604,NA,1996,10,11,"Slovenia","F777882","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO"
152951489,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745342,46.499604,NA,1996,10,11,"Slovenia","F778045","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO"
152951497,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911986,46.499611,NA,1996,10,13,"Slovenia","F778447","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO"
152951502,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911986,46.499611,NA,1996,10,10,"Slovenia","F778760","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO"
152951503,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911986,46.499611,NA,1996,10,10,"Slovenia","F778761","Surina B.","ULBF-AGR",NA,"FloVegSI-FLO"
1002197,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.56199,56.44196,"Skåne",1995,5,7,"Sweden","1030944","Stefan Ekman","LD","Hallands Väderö","General"
1041918414,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.2531,63.9745,"Sør-Trøndelag",1995,10,22,"Norway","2582/1","Håkon Holien","TRH","Ca. 2 km NE of Årnes, Hestskodalen","L"
2237890528,"84d26682-f762-11e1-a439-00145eb45e9a",9.514857,56.13299,NA,1994,4,10,"Denmark","DMS-1026467","Vagn Alstrup",NA,"Silkeborg Vesterskov",NA
1041902866,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.2741,63.942,"Sør-Trøndelag",1994,6,21,"Norway","3325/1","Håkon Holien","TRH","NE-facing slope by river Skjerva","L"
1041938792,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",11.6598,64.734,"Nord-Trøndelag",1994,7,27,"Norway","650718/1","Geir Gaarder","TRH","Nordholet","L"
152951509,"89579e3e-f762-11e1-a439-00145eb45e9a",14.911842,46.59964,NA,1994,7,5,"Slovenia","F779052","Mayrhofer H., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO"
1041904641,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.2731,63.9636,"Sør-Trøndelag",1994,8,10,"Norway","3136/1","Håkon Holien","TRH","NE-facing slope S of W end of lake Stordalsvatnet","L"
1041917882,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",9.9299,63.775,"Sør-Trøndelag",1994,8,29,"Norway","3251/1","Håkon Holien","TRH","Murudalen","L"
1041928294,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.3515,64.1504,"Sør-Trøndelag",1994,8,9,"Norway","3129/1","Håkon Holien","TRH","S of Straumsvatnet by river Vesterelva","L"
152951511,"89579e3e-f762-11e1-a439-00145eb45e9a",14.911842,46.59964,NA,1994,8,11,"Slovenia","F779136","Mayrhofer H., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO"
152951506,"89579e3e-f762-11e1-a439-00145eb45e9a",15.078495,46.499659,NA,1994,10,27,"Slovenia","F778955","Mayrhofer H., Suppan U., Pruegger J.","ULBF-AGR",NA,"FloVegSI-FLO"
1041918922,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",11.0166,63.4681,"Nord-Trøndelag",1993,5,6,"Norway","2356/1","Håkon Holien","TRH","Bjørdalen, NW of Berg","L"
20083501,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",10.94184,64.4563,"NORD-TRØNDELAG",1993,7,27,"Norway","24605","Tønsberg, T.","BG","the E-facing slope W of Dalavatnet, near the brook","L"
1041937347,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.875,64.3677,"Nord-Trøndelag",1993,10,7,"Norway","2900/1","Håkon Holien","TRH","E-facing slope by river Lislstøelva","L"
1041903164,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",9.9597,63.6676,"Sør-Trøndelag",1992,5,30,"Norway","1885/1","Håkon Holien","TRH","Storlidalen","L"
1041903576,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.1462,63.7829,"Sør-Trøndelag",1992,5,25,"Norway","2021/1","Håkon Holien","TRH","Along river Nordelva","L"
1041920161,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",12.5879,65.289,"Nordland",1992,6,2,"Norway","2027/1","Håkon Holien","TRH","NE-facing slope of Liaheia","L"
1041929021,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",12.5879,65.289,"Nordland",1992,6,2,"Norway","2028/1","Håkon Holien","TRH","NE-facing slope of Liaheia","L"
20083194,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",8.12419,58.12798,"VEST-AGDER",1992,10,31,"Norway","23373","Tønsberg, T.","BG","Randesund, Selåsen","L"
1003044,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.46818,56.29896,"Skåne",1991,4,15,"Sweden","1185906","Per Johansson [1966-]","LD","Kullagården","General"
1041903369,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",11.0166,63.4681,"Nord-Trøndelag",1991,5,5,"Norway","1439/1","Håkon Holien","TRH","Bjørdalen, NW of Berg","L"
1041937578,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",9.9874,63.8828,"Sør-Trøndelag",1991,6,16,"Norway","1410/1","Håkon Holien","TRH","E of Blåvassfjellet in a ravine","L"
187076846,"c89f43c2-98cf-4c60-ad53-ddf7127bb9d5",11.01815,59.825044,"Akershus",1991,6,6,"Norway","390","Yngvar Gauslaa","NMBU:MINA","S of Luttjern","L"
29521616,"83492a58-f762-11e1-a439-00145eb45e9a",-1,43,"Na",1991,7,22,"Spain","3433-1","J.Etayo & P.Diederich","MA","Oronoz Mugaire, Parque de Bértiz","MA-Lichen"
1291895037,"8f7e3c45-4d76-4982-9478-651439e0cd4b",23.58333,58.58333,NA,1991,8,25,"Estonia","TU37954","Tiina Randlane","TU(M)","Hanila vald, Laelatu puisniit  ",NA
1291895032,"8f7e3c45-4d76-4982-9478-651439e0cd4b",26.61667,58.25,NA,1991,9,2,"Estonia","TU37953","Tiina Randlane","TU(M)","Unipiha, Unipiha mõis mõisast ca 1 km. ",NA
1086450220,"fe35d6a0-0c6e-11dd-84d2-b8a03c50a862",18,63,"Ångermanland",1991,10,21,"Sweden","F179126","Göran Thor","S","Ångermanland, Vibyggerå parish, 5 km SE Docksta, 1 km SW Värns, the south-facing slope of the mountain Valabergen (south of Vårdkallberget) at the Baltic Sea (Ullångerfjärden). Alt. 1 - 5 m. 18 I 8g","S-Fungi"
2237903108,"84d26682-f762-11e1-a439-00145eb45e9a",8.6,55.68333,NA,1990,5,11,"Denmark","DMS-1038188","Vagn Alstrup",NA,"Nørholm",NA
1041903304,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.8117,64.3505,"Nord-Trøndelag",1990,6,19,"Norway","68/1","Håkon Holien","TRH","Along river Trollengelva","L"
1041903306,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.8117,64.3505,"Nord-Trøndelag",1990,6,19,"Norway","109/1","Håkon Holien","TRH","Along river Trollengelva","L"
1041920699,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.8543,64.368,"Nord-Trøndelag",1990,6,19,"Norway","459/1","Håkon Holien","TRH","Gaupdalen valley","L"
20083040,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",11.03152,59.08505,"Østfold",1990,7,10,"Norway","22556","Tønsberg, T.","BG","Kirkøy, E of Dammyr","L"
1041903715,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",12.5935,65.1096,"Nordland",1990,8,9,"Norway","314/1","Håkon Holien","TRH","SE-facing slope of Langfjellet W of Sandskarmyra","L"
1041938231,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",12.5935,65.1096,"Nordland",1990,8,9,"Norway","313/1","Håkon Holien","TRH","SE-facing slope of Langfjellet W of Sandskarmyra","L"
1041929669,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.1973,63.7914,"Sør-Trøndelag",1990,9,4,"Norway","289/1","Håkon Holien","TRH","Along river Nordelva, SSW of Lona","L"
1003042,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.05089,55.86327,"Skåne",1990,10,22,"Sweden","1185666","U. Arup & S. Ekman","LD","Borrestad","General"
1003043,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.93721,55.93126,"Skåne",1990,10,3,"Sweden","1185726","U. Arup & S. Ekman","LD","No locality information available","General"
20083535,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.32757,60.51408,"Hordaland",1990,12,16,"Norway","26616","Tønsberg, T.","BG","Åsane, Hordvik","L"
20083537,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.32757,60.51408,"Hordaland",1990,12,16,"Norway","26617","Tønsberg, T.","BG","Åsane, Hordvik","L"
20083538,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.32757,60.51408,"Hordaland",1990,12,16,"Norway","26620","Tønsberg, T.","BG","Åsane, Hordvik","L"
20083036,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.86169,60.83322,"Hordaland",1989,4,21,"Norway","22553","Tønsberg, T.","BG","Krossdal","L"
20083037,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.86169,60.83322,"Hordaland",1989,4,21,"Norway","22554","Tønsberg, T.","BG","Krossdal","L"
20083038,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.86257,60.82426,"Hordaland",1989,4,21,"Norway","22555","Tønsberg, T.","BG","Krossdal","L"
1003045,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.9295,57.52394,"Halland",1989,8,23,"Sweden","1185966","U. Arup & S. Ekman","LD","No locality information available","General"
1002824,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.63683,55.6961,"Skåne",1988,5,25,"Sweden","1146341","U. Arup & S. Ekman","LD","No locality information available","General"
20083030,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.29413,59.62979,"Rogaland",1988,5,20,"Norway","22549","Tønsberg, T.","BG","Saudasjøen, S of Storflot, along the brook","L"
20083032,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.29413,59.62979,"Rogaland",1988,5,20,"Norway","22550","Tønsberg, T.","BG","Saudasjøen, S of Storflot, along the brook","L"
20083033,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.27036,59.48554,"Rogaland",1988,5,20,"Norway","22551","Tønsberg, T.","BG","NE of Sand, N of Træet","L"
20083035,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.42369,59.44373,"Rogaland",1988,5,20,"Norway","22552","Tønsberg, T.","BG","(S)E of river Mosåi, along the road","L"
1041929543,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.3785,63.9693,"Sør-Trøndelag",1988,7,4,"Norway","384/1","Håkon Holien","TRH","S of Ugedal along brook Dølavikbekken","L"
20083009,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.84724,60.23085,"Hordaland",1987,5,28,"Norway","22539","Tønsberg, T.","BG","N of Skogseidvatnet, Bjørndal - Svartatjønn","L"
20083011,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.81231,60.03233,"Hordaland",1987,5,29,"Norway","22540","Tønsberg, T.","BG","2 km N of Husa","L"
20083649,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.57405,59.90503,"Hordaland",1987,6,2,"Norway","35082","Botnen, A.","BG","Skjeljavik, along creek on new road to Hodnanes","L"
1041929956,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",8.8517,59.0924,"Telemark",1987,7,28,"Norway","46309/1","Tor Tønsberg","TRH","Gautefallelva river gorge","L"
20083013,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",7.74759,58.21466,"VEST-AGDER",1987,7,12,"Norway","22541","Tønsberg, T.","BG","Gumpedalen, SE of Gumpen","L"
20083015,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",7.53697,59.1915,"AUST-AGDER",1987,7,27,"Norway","22542","Tønsberg, T.","BG","along Stavdalsbekken","L"
20083018,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",8.85021,59.09188,"Telemark",1987,7,28,"Norway","22543","Tønsberg, T.","BG","Gautefallelva river gorge","L"
20083020,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",8.32205,59.32369,"Telemark",1987,7,28,"Norway","22544","Tønsberg, T.","BG","S of Breidkil in lake Vråvatn","L"
20083022,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",8.77825,59.42405,"Telemark",1987,7,29,"Norway","22545","Tønsberg, T.","BG","S of lake Seljordsvatn, Brennmo","L"
20083024,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",9.42186,60.15989,"Buskerud",1987,7,30,"Norway","22546","Tønsberg, T.","BG","E-facing slope of Mt. Urdaåsen","L"
2237878701,"84d26682-f762-11e1-a439-00145eb45e9a",15.04271,55.12408,NA,1987,7,1,"Denmark","DMS-1015713","Anders Nordin",NA,"Gadeby",NA
1041935513,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",10.2117,63.89,"Sør-Trøndelag",1987,8,27,"Norway","4780/1","Håkon Holien","TRH","N of Austdalsvatna in a brook ravine","L"
20083026,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.92586,65.33427,"Nordland",1987,8,15,"Norway","22547","Tønsberg, T.","BG","(S)W of Tosbotn, Bekkevoll","L"
20083029,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.92586,65.33427,"Nordland",1987,8,15,"Norway","22548","Tønsberg, T.","BG","(S)W of Tosbotn, Bekkevoll","L"
1041938621,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",11.8094,64.5862,"Nord-Trøndelag",1987,10,6,"Norway","1000/1","Håkon Holien","TRH","Along southern bank of river Dunaelva","L"
20082597,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.29305,59.64325,"Rogaland",1986,3,31,"Norway","13365","Botnen, A.","BG","Saudasjøen, Storflotåsen","L"
20082599,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.29305,59.64325,"Rogaland",1986,3,31,"Norway","13366","Botnen, A.","BG","Saudasjøen, Storflotåsen","L"
20082600,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.29305,59.64325,"Rogaland",1986,3,28,"Norway","13367","Botnen, A.","BG","Saudasjøen, Storflotåsen","L"
20082602,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.29305,59.64325,"Rogaland",1986,3,28,"Norway","13368","Botnen, A.","BG","Saudasjøen, Storflotåsen","L"
20082997,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.30745,60.45061,"Hordaland",1986,4,20,"Norway","22531","Tønsberg, T.","BG","Åsane, Åstveit","L"
20082998,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.31652,60.45086,"Hordaland",1986,5,11,"Norway","22532","Tønsberg, T.","BG","Åsane, Åstveit","L"
20083000,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",7.97063,58.15378,"VEST-AGDER",1986,7,6,"Norway","22533","Tønsberg, T.","BG","Ramnedalen","L"
20083002,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",7.97063,58.15378,"VEST-AGDER",1986,7,6,"Norway","22534","Tønsberg, T.","BG","Ramnedalen","L"
20083003,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",8.27341,58.30407,"AUST-AGDER",1986,7,9,"Norway","22535","Tønsberg, T.","BG","along river Moelva","L"
20083004,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",8.27341,58.30407,"AUST-AGDER",1986,7,9,"Norway","22536","Tønsberg, T.","BG","along river Moelva","L"
20083005,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",9.40676,58.92968,"Telemark",1986,7,9,"Norway","22537","Tønsberg, T.","BG","NE of Brødløs","L"
20083008,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.23619,66.469,"Nordland",1986,7,24,"Norway","22538","Tønsberg, T.","BG","c. 2 km S of Kilbogneset","L"
919172359,"7948250c-6958-4a29-a670-ed1015b26252",9.4082,58.9302,"Telemark",1986,7,9,"Norway","38324","T. Tønsberg","O","NE of Brødløs","L"
20082697,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",11.82955,64.59455,"NORD-TRØNDELAG",1985,7,20,"Norway","15599","Botnen, A.","BG","Almdalen, S side of river Duna","L"
20082987,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.26795,60.08098,"Hordaland",1985,9,18,"Norway","22527","Tønsberg, T.","BG","Huftarøy, the E-facing slope N of Bjelland","L"
20082989,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.26795,60.08098,"Hordaland",1985,9,18,"Norway","22528","Tønsberg, T.","BG","Huftarøy, the E-facing slope N of Bjelland","L"
20082992,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.36821,60.04463,"Hedmark",1985,10,11,"Norway","22529","Tønsberg, T.","BG","Brødbøl","L"
20082994,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",12.36821,60.04463,"Hedmark",1985,10,11,"Norway","22530","Tønsberg, T.","BG","Brødbøl","L"
1041913037,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.3181,60.4514,"Hordaland",1984,3,25,"Norway","46311/1","Tor Tønsberg","TRH","Åstveitskogen, along the brook, E of lakelet Griggastemma","L"
20082939,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.3155,60.45982,"Hordaland",1984,3,15,"Norway","22503","Tønsberg, T.","BG","Åsane, Ulsetåsen","L"
20082942,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.31652,60.45086,"Hordaland",1984,3,25,"Norway","22504","Tønsberg, T.","BG","Åstveitskogen, along the brook E of lakelet Griggastemma","L"
