"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","locality","collectionCode","catalogNumber","recordedBy","institutionCode","DB","b1test","name","BBarcode"
442143204,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.904722,47.630554,NA,1910,"6",15,"Germany","Baden: 2) Wehr","Blettaucoll","B 60 0024618a / 149771 / 91545","Lettau, G.","B","GBIF",91,"Hypotrachyna revoluta",NA
442143205,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.881667,47.773335,NA,1910,"7",8,"Germany","Baden: 3) Wembach bei Schönau (Schwarzwald)","Blettaucoll","B 60 0024618b / 149775 / 91547","Lettau, G.","B","GBIF",80,"Hypotrachyna revoluta",NA
442143203,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.740833,47.644165,NA,1910,"8",14,"Germany","Baden: 1) Steinen - Scheinberg","Blettaucoll","B 60 0024618 / 145642 / 90030","Lettau, G.","B","GBIF",94,"Hypotrachyna revoluta",NA
NA,NA,11.11666,47.5,NA,1904,"8.1904",NA,"Deutschland","Partenkirchen",NA,NA,"Zopf","BERLIN_HTL","BERLIN_HTL",71,"Hypotrachyna revoluta",NA
NA,NA,8.683733,49.404123,NA,1903,"21.5.1903",NA,"Deutschland","Heidelberg",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",101,"Hypotrachyna revoluta",NA
911978759,"828a3d8c-f762-11e1-a439-00145eb45e9a",24.05,46.133333,NA,1899,"4",4,"Romania","Transsylvania, Langenthal","Herbarium Senckenbergianum (FR) - Fungi","12246",NA,"FR","GBIF",91,"Hypotrachyna revoluta",NA
788550619,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.653056,47.971111,"Bayern",1892,"9",NA,"Germany","Sauerlach","General","1307767","F. Arnold","LD","GBIF",77,"Hypotrachyna revoluta",NA
NA,NA,8.816827,51.783327,NA,1865,"3.1865",NA,"Deutschland","Bad Lippspringe",NA,NA,"Beckhaus","BERLIN_HTL","BERLIN_HTL",90,"Hypotrachyna revoluta",NA
911978714,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.777783,50.891667,NA,1837,NA,NA,"Poland","vom Riesengebirge im Grünbusch","Herbarium Senckenbergianum (FR) - Fungi","12245",NA,"FR","GBIF",68,"Hypotrachyna revoluta",NA
2237876536,"84d26682-f762-11e1-a439-00145eb45e9a",11.52719,54.6828,NA,1952,"4",12,"Denmark","Bremersvold",NA,"DMS-1013595","Mogens Skytte Christiansen",NA,"GBIF",82,"Lecanographa amylacea",NA
2237904235,"84d26682-f762-11e1-a439-00145eb45e9a",11.81666,54.78333,NA,1943,"5",29,"Denmark","Fuglsang Storskov",NA,"DMS-1039562","Mogens Skytte Christiansen",NA,"GBIF",81,"Lecanographa amylacea",NA
442143770,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1921,"9",26,"Germany","Baden: ""Rümminger Moos"" im Röttler Wald bei Lörrach","Blettaucoll","B 60 0128334 / 148946 / 91231","Frey, E.","B","GBIF",94,"Lecanographa amylacea",NA
442143769,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.760278,47.994167,NA,1916,"4",21,"Germany","Baden: 2) Mooswald b. Freiburg","Blettaucoll","B 60 0128333a / 148980 / 91246","Lettau, G.","B","GBIF",104,"Lecanographa amylacea",NA
442143773,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.053611,47.859444,NA,1913,"10",12,"Germany","Baden: Waldung und ""Notschrei"" (Feldberg)","Blettaucoll","B 60 0128340 / 148960 / 91237","Lettau, G.","B","GBIF",57,"Lecanographa amylacea",NA
442143768,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.661667,47.612778,NA,1911,"10",19,"Germany","Baden: 1) Wald b. Lörrach gegen Adelhausen","Blettaucoll","B 60 0128333 / 148942 / 91230","Lettau, G.","B","GBIF",97,"Lecanographa amylacea",NA
442143589,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.944445,50.838333,NA,1910,"3",NA,"Germany","Thüringen:  Arnstadt: Hainwald, 350 m.","Blettaucoll","B 60 0048902 / 146366 / 90316","Lettau, G.","B","GBIF",80,"Lecanographa amylacea",NA
2237864714,"84d26682-f762-11e1-a439-00145eb45e9a",11.35522,54.75692,NA,1870,"8",11,"Denmark","Kristianssæde",NA,"DMS-1004695","Emil Rostrup",NA,"GBIF",82,"Lecanographa amylacea",NA
1212147493,"85739778-f762-11e1-a439-00145eb45e9a",7.9333,47.8517,NA,1958,"7",9,"Germany","GERMANY, Baden-Württemberg: Sorbus aucuparia trees W above Todtnauberg. Alt. c. 1100 m.","Lichen Herbarium Berlin","108233","G. Follmann","B","GBIF",58,"Lecanora hybocarpa",NA
2237879269,"84d26682-f762-11e1-a439-00145eb45e9a",11.59876,54.8312,NA,1967,"7",9,"Denmark","Orebygård",NA,"DMS-1014399","Gunnar Degelius",NA,"GBIF",82,"Melanohalea elegantula",NA
2237882413,"84d26682-f762-11e1-a439-00145eb45e9a",9.404335,54.85168,NA,1967,"7",4,"Denmark","Kruså",NA,"DMS-1019728","Svanhildur Svane",NA,"GBIF",79,"Melanohalea elegantula",NA
911996717,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.123617,48.7675,NA,1950,"4",22,"Germany","Stuttgart, vom Botnanger Sattel zum Pfaffensee","Herbarium Senckenbergianum (FR) - Fungi","8116",NA,"FR","GBIF",88,"Melanohalea elegantula",NA
788500817,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.091389,48.760833,"Baden-Württemberg",1950,"6",3,"Germany","Bärenschlössle","General","1256246","E. Putzler","LD","GBIF",88,"Melanohalea elegantula",NA
788500929,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",7.528333,46.977778,"Bern",1949,"5",22,"Switzerland","Bantiger","General","1256366","Ove Almborn","LD","GBIF",78,"Melanohalea elegantula",NA
788500986,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",6.14,46.203889,"Genève",1949,"5",28,"Switzerland","Genève","General","1256426","Ove Almborn","LD","GBIF",102,"Melanohalea elegantula",NA
1914128647,"6043b710-f1a6-48bb-a473-8b32b1e43408",22.660931,48.867507,"Zakarpatsk province",1949,"8",10,"Ukraine","Velikobereznansky district. Окр. с. Чорноголова, г. Лiщинка. Сiножать, на яворi","KPABG(L)","LID-11334","Makarevitch M.F.",NA,"GBIF",69,"Melanohalea elegantula",NA
885878,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.526111,54.691667,"Lolland",1946,"7",17,"Denmark","Kjærstrup","General","1037185","Ove Almborn","LD","GBIF",82,"Melanohalea elegantula",NA
885877,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.844167,54.997222,"Langeland",1939,"8",11,"Denmark","Tranekær","General","1037121","Ove Almborn","LD","GBIF",82,"Melanohalea elegantula",NA
234007148,"905daf20-04fd-11df-8c28-b8a03c50a862",12.53758,53.75312,NA,1938,"8",16,"Germany",NA,"General","62541","Ove Almborn","UME","GBIF",81,"Melanohalea elegantula",NA
788505430,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.16992,52.77034,"Niedersachsen",1938,"8",9,"Germany","No locality information available","General","1261046","Ove Almborn","LD","GBIF",89,"Melanohalea elegantula",NA
788505543,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.80583,54.18883,"Schleswig-Holstein",1938,"8",15,"Germany","No locality information available","General","1261166","Ove Almborn","LD","GBIF",82,"Melanohalea elegantula",NA
788512665,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.975,53.907778,"Mecklenburg-Vorpommern",1938,"8",16,"Germany","Dassow","General","1268666","Ove Almborn","LD","GBIF",85,"Melanohalea elegantula",NA
788483257,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",18.99999,50.31829,"Slaskie",1937,"7",6,"Poland","No locality information available","General","1237822","A. Graw","LD","GBIF",84,"Melanohalea elegantula",NA
911996710,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.61305,47.61445,NA,1937,"10",1,"Germany","zwischen Schleinsee und Betznau","Herbarium Senckenbergianum (FR) - Fungi","8115",NA,"FR","GBIF",89,"Melanohalea elegantula",NA
911996699,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.027217,50.40555,NA,1932,"5",11,"Germany","Vogtland, Plauen, w Groß Zöbern","Herbarium Senckenbergianum (FR) - Fungi","8038",NA,"FR","GBIF",70,"Melanohalea elegantula",NA
788507488,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.532778,52.1425,"Brandenburg",1931,NA,NA,"Germany","Fünfeichen","General","1263253","J. Hillmann","LD","GBIF",87,"Melanohalea elegantula",NA
442144751,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.893611,47.788055,NA,1923,"8",NA,"Germany","Schwarzwald: Holzinshaus bei Schönau (Wiesental)","Blettaucoll","B 60 0030129 / 145865 / 90107","Lettau, G.","B","GBIF",80,"Melanohalea elegantula",NA
442144749,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.646389,47.757221,NA,1922,"5",7,"Germany","Baden: Oberhalb Obereggenen (bei Kandern), 400 m.","Blettaucoll","B 60 0030124 / 145846 / 90102","Lettau, G.","B","GBIF",92,"Melanohalea elegantula",NA
442144747,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.953889,47.964722,NA,1921,"8",NA,"Germany","Schwarzwald: Kirchzarten bei Freiburg","Blettaucoll","B 60 0030122 / 145835 / 90100","Lettau, G.","B","GBIF",97,"Melanohalea elegantula",NA
442144761,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.901667,47.91111,NA,1921,"8",7,"Germany","Schwarzwald: Schauinsland - Hundsrücken (bei Freiburg), 1200 m.","Blettaucoll","B 60 0030136 / 145856 / 90104","Lettau, G.","B","GBIF",56,"Melanohalea elegantula",NA
442144755,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.823056,47.65139,NA,1920,"6",26,"Germany","Baden: Schopfheim","Blettaucoll","B 60 0030130 / 145870 / 90108","Lettau, G.","B","GBIF",92,"Melanohalea elegantula",NA
442144760,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.850278,47.996113,NA,1916,"4",11,"Germany","Baden: 2) Unter Schönberger Hof bei Freiburg","Blettaucoll","B 60 0030133a / 149885 / 91596","Lettau, G.","B","GBIF",99,"Melanohalea elegantula",NA
442144750,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.828333,47.77639,NA,1915,"10",31,"Germany","Schwarzwald: Bürchau - Elbenschwand (kleines Wiesental)","Blettaucoll","B 60 0030125 / 145850 / 90103","Lettau, G.","B","GBIF",72,"Melanohalea elegantula",NA
442144748,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.661667,47.612778,NA,1914,"1",1,"Germany","Baden: Eichsel bei Lörrach","Blettaucoll","B 60 0030123 / 145842 / 90101","Lettau, G.","B","GBIF",97,"Melanohalea elegantula",NA
442144759,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.659167,47.786945,NA,1914,"6",1,"Germany","Baden:  1) Lipburg bei Müllheim","Blettaucoll","B 60 0030133 / 145864 / 90106","Lettau, G.","B","GBIF",92,"Melanohalea elegantula",NA
442144753,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.670278,47.802776,NA,1912,"5",5,"Germany","[Schwarzwald] Baden: Badenweiler - Schweighof","Blettaucoll","B 60 0030129a / 149878 / 91594","Lettau, G.","B","GBIF",89,"Melanohalea elegantula",NA
442144757,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.914166,47.827778,NA,1912,"5",27,"Germany","[Schwarzwald] Baden: Knöpflesbrunnen bei Todtnau","Blettaucoll","B 60 0030131 / 145874 / 90109","Lettau, G.","B","GBIF",72,"Melanohalea elegantula",NA
442144780,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.947222,47.831665,NA,1912,"5",27,"Germany","[Schwarzwald] Baden: Todtnau gegen Knöpflesbrunnen, 900 m.","Blettaucoll","B 60 0030926 / 145924 / 90129","Lettau, G.","B","GBIF",72,"Melanohalea elegantula",NA
442144754,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.904722,47.630554,NA,1910,"6",15,"Germany","[Schwarzwald] Baden: 2) Wehr an der Strasse ins Wehratal","Blettaucoll","B 60 0030129b / 149880 / 91595","Lettau, G.","B","GBIF",91,"Melanohalea elegantula",NA
NA,NA,8.41371,48.466951,NA,1969,"26.7.1969",NA,"Deutschland","Freudenstadt",NA,NA,"H. Schindler","BERLIN_HTL","BERLIN_HTL",77,"Melanohalea laciniatula",NA
911996953,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.325283,48.519717,NA,1968,"6",8,"Germany","Schwarzwald, Baiersbronn, an der Straße in Mitteltal","Herbarium Senckenbergianum (FR) - Fungi","17763",NA,"FR","GBIF",78,"Melanohalea laciniatula",NA
911996798,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.37555,48.504167,NA,1968,"7",8,"Germany","Schwarzwald, Freudenstadt, nahe dem Hotel ""Rappen""","Herbarium Senckenbergianum (FR) - Fungi","8184",NA,"FR","GBIF",81,"Melanohalea laciniatula",NA
NA,NA,8.104946,47.904024,NA,1968,"10.1968",NA,NA,"Germany, Baden-Württemberg, Black Forest, near Hinterzarten",NA,"M-0302877","F. Schuhwerk","MUNICH_HTL","MUNICH_HTL",65,"Melanohalea laciniatula",NA
2237885240,"84d26682-f762-11e1-a439-00145eb45e9a",9.404335,54.85168,NA,1967,"7",4,"Denmark","Kruså",NA,"DMS-1019729","Svanhildur Svane",NA,"GBIF",79,"Melanohalea laciniatula",NA
NA,NA,15.384273,49.227981,NA,1965,"6.1965",NA,NA,"Czech Republic, Moravia, Telč, near Vel. Parezity",NA,"M-0302879","A. Vezda","MUNICH_HTL","MUNICH_HTL",66,"Melanohalea laciniatula",NA
NA,NA,6.477831,50.360743,NA,1963,"13. Sept.",NA,"GERMANY","DEUTSCHLAND, Nordrhein-Westfalen: Kr. Schleiden, Kronenburg, Hammerhütte, Kyllbrücke.",NA,"97538","H. Breuer","BERLIN_DB","BERLIN_DB",71,"Melanohalea laciniatula","B 60 0141407"
NA,NA,6.48731,50.360852,NA,1963,"09. Sept.",NA,"GERMANY","DEUTSCHLAND, Nordrhein-Westfalen: Kr. Schleiden, Kronenburg, Kyll-Tal. Alt. 460 m ü. M.",NA,"97537","H. Breuer","BERLIN_DB","BERLIN_DB",71,"Melanohalea laciniatula","B 60 0141408"
NA,NA,9.561385,50.67471,NA,1961,"10.1961",NA,"Deutschland","Schlitz",NA,NA,"W.U. Berthold","BERLIN_HTL","BERLIN_HTL",84,"Melanohalea laciniatula",NA
788508245,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",17.95532,49.83548,"Moravskoslezsky kraj",1955,"9",15,"Czechia","No locality information available","General","1264033","A. Vezda","LD","GBIF",71,"Melanohalea laciniatula",NA
2237883911,"84d26682-f762-11e1-a439-00145eb45e9a",9.451133,54.84274,NA,1953,"7",3,"Denmark","Kollund",NA,"DMS-1019757","Mogens Skytte Christiansen",NA,"GBIF",79,"Melanohalea laciniatula",NA
788523486,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.80583,54.18883,"Schleswig-Holstein",1950,"5",NA,"Germany","No locality information available","General","1279945","W. Saxen","LD","GBIF",82,"Melanohalea laciniatula",NA
788523603,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.305278,53.939167,"Schleswig-Holstein",1948,NA,NA,"Germany","Bad Segeberg","General","1280065","Johannes Ullrich","LD","GBIF",81,"Melanohalea laciniatula",NA
788516618,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.17735,52.09596,"Utrecht",1943,"9",11,"Netherlands","No locality information available","General","1272797","R. A. Maas Geesteranus","LD","GBIF",93,"Melanohalea laciniatula",NA
2237865844,"84d26682-f762-11e1-a439-00145eb45e9a",12.53299,54.97022,NA,1939,"8",6,"Denmark","Store Klinteskov",NA,"DMS-1004630","Ove Almborn",NA,"GBIF",78,"Melanohalea laciniatula",NA
886244,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.844167,54.997222,"Langeland",1939,"8",11,"Denmark","Tranekær","General","1071249","Ove Almborn","LD","GBIF",82,"Melanohalea laciniatula",NA
788508013,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.904167,53.731944,"Schleswig-Holstein",1938,"8",13,"Germany","Quickborn","General","1263793","Ove Almborn","LD","GBIF",84,"Melanohalea laciniatula",NA
788508071,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.53758,53.75312,"Mecklenburg-Vorpommern",1938,"8",17,"Germany","No locality information available","General","1263853","Ove Almborn","LD","GBIF",81,"Melanohalea laciniatula",NA
788508129,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.659722,54.573056,"Mecklenburg-Vorpommern",1938,"8",25,"Germany","Rügen: Stubbenkammer","General","1263913","Ove Almborn","LD","GBIF",77,"Melanohalea laciniatula",NA
788516503,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.796111,53.887778,"Schleswig-Holstein",1938,"8",16,"Germany","Schlutup","General","1272677","Ove Almborn","LD","GBIF",85,"Melanohalea laciniatula",NA
788508187,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.435833,54.780278,"Schleswig-Holstein",1935,"8",NA,"Germany","Flensburg","General","1263973","C. F. E. Erichsen","LD","GBIF",80,"Melanohalea laciniatula",NA
1055827836,"7e380070-f762-11e1-a439-00145eb45e9a",15.338413,49.74286,NA,1922,NA,NA,"Czechia",NA,"BOT","BM000749027","Jindřich Suza","NHMUK","GBIF",70,"Melanohalea laciniatula",NA
NA,NA,9.923903,50.508277,NA,1922,"6.1922",NA,"Deutschland","Abtsroda",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",70,"Melanohalea laciniatula",NA
442144852,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.901667,47.91111,NA,1921,"8",7,"Germany","Schwarzwald: Schauinsland - Hundsrücken (bei Freiburg), 1200 m.","Blettaucoll","B 60 0030136 / 145854 / 90104","Lettau, G.","B","GBIF",56,"Melanohalea laciniatula",NA
442145622,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.031944,48.016666,NA,1921,"8",NA,"Germany","Schwarzwald: St. Peter (bei Freiburg), 750 m.","Blettaucoll","B 60 0030931 / 145940 / 90134","Lettau, G.","B","GBIF",75,"Melanohalea laciniatula",NA
442144886,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.947222,47.831665,NA,1916,"6",25,"Germany","Schwarzwald: Todtnau - Aftersteg","Blettaucoll","B 60 0111806 / 148136 / 90971","Lettau, G.","B","GBIF",72,"Melanohalea laciniatula",NA
442144887,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.968333,47.779724,NA,1916,"7",16,"Germany","Schwarzwald: Präg - Herrenschwand (bei Schönau)","Blettaucoll","B 60 0111843 / 147788 / 90859","Lettau, G.","B","GBIF",64,"Melanohalea laciniatula",NA
442145621,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.034722,47.802776,NA,1916,"8",12,"Germany","Schwarzwald: Bernau, gegen die ""Wacht""","Blettaucoll","B 60 0030930 / 145937 / 90133","Lettau, G.","B","GBIF",58,"Melanohalea laciniatula",NA
442144872,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.900278,50.499722,NA,1915,"8",9,"Germany","Thüringer Wald: 2) Schnett","Blettaucoll","B 60 0030933a / 149935 / 91617","Lettau, G.","B","GBIF",66,"Melanohalea laciniatula",NA
442144873,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.726666,50.705833,NA,1915,"8",28,"Germany","Thüringer Wald: 2) Oberhof gegen Rondel","Blettaucoll","B 60 0030934a / 149937 / 91618","Lettau, G.","B","GBIF",56,"Melanohalea laciniatula",NA
442145624,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.935278,50.583057,NA,1915,"8",9,"Germany","Thüringer Wald: 1) Kahlert","Blettaucoll","B 60 0030933 / 145934 / 90132","Lettau, G.","B","GBIF",60,"Melanohalea laciniatula",NA
NA,NA,10.727163,50.704353,NA,1915,"14.7.1915",NA,"Deutschland","Oberhof",NA,NA,"J. Hillmann","BERLIN_HTL","BERLIN_HTL",56,"Melanohalea laciniatula",NA
442145619,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.953333,47.768612,NA,1914,"7",5,"Germany","Schwarzwald: Herrenschwand bei Schönau, ca. 1050 m.","Blettaucoll","B 60 0030928 / 145932 / 90131","Lettau, G.","B","GBIF",63,"Melanohalea laciniatula",NA
442145616,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.956111,47.649445,NA,1913,"10",19,"Germany","Schwarzwald: Atdorf bei Wehr","Blettaucoll","B 60 0030924 / 145919 / 90127","Lettau, G.","B","GBIF",75,"Melanohalea laciniatula",NA
442145620,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.9175,47.858334,NA,1913,"10",12,"Germany","Schwarzwald: Nördlich Muggenbrunn","Blettaucoll","B 60 0030928a / 149929 / 91615","Lettau, G.","B","GBIF",58,"Melanohalea laciniatula",NA
442144850,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.914166,47.827778,NA,1912,"5",27,"Germany","[Schwarzwald] Baden: Knöpflesbrunnen bei Todtnau","Blettaucoll","B 60 0030131 / 145872 / 90109","Lettau, G.","B","GBIF",72,"Melanohalea laciniatula",NA
442145623,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.941389,47.851665,NA,1912,"6",23,"Germany","[Schwarzwald] Baden: Oberhalb Todtnauberg (unweit ""Radschert"")","Blettaucoll","B 60 0030931a / 149931 / 91616","Lettau, G.","B","GBIF",58,"Melanohalea laciniatula",NA
442145625,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.612223,50.716389,NA,1909,"5",23,"Germany","Thüringer Wald: 1) Zwischen Mehlis und Oberschönau","Blettaucoll","B 60 0030934 / 145928 / 90130","Lettau, G.","B","GBIF",61,"Melanohalea laciniatula",NA
442144874,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.053611,47.859444,NA,1903,"6",1,"Germany","Badischer Schwarzwald: Unweit Zastlerhütte, (beim Feldberg), 1260 m.","Blettaucoll","B 60 0030936 / 145942 / 90135","Lettau, G.","B","GBIF",57,"Melanohalea laciniatula",NA
NA,NA,11.583333,48.15,NA,1892,"5.1892",NA,NA,"Germany, Bavaria, Munich, Wiehling",NA,"M-0013391","Arnold","MUNICH_HTL","MUNICH_HTL",80,"Micarea adnata",NA
NA,NA,11.550985,48.07373,NA,1892,"5.1892",NA,NA,"Germany, Bavaria, Munich, S of the Mentizschwaige",NA,"M-0013392","Arnold","MUNICH_HTL","MUNICH_HTL",79,"Micarea adnata",NA
234007804,"905daf20-04fd-11df-8c28-b8a03c50a862",5.22536,48.11051,NA,1960,"5",15,"France",NA,"General","61589","J. Lambinon","UME","GBIF",91,"Nephroma laevigatum",NA
442145150,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.838056,47.823334,NA,1922,"8",20,"Germany","Schwarzwald: Belchen - Südhang, bei ca. 1300 m","Blettaucoll","B 60 0031895 / 146078 / 90194","Lettau, G.","B","GBIF",61,"Nephroma laevigatum",NA
442145149,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.800556,47.59,NA,1916,"9",10,"Germany","Baden: Nordschwaben - Karsau (bei Rheinfelden)","Blettaucoll","B 60 0031893 / 146084 / 90196","Lettau, G.","B","GBIF",94,"Nephroma laevigatum",NA
NA,NA,7.8325,48.008056,NA,1894,"7. Mai",NA,"GERMANY","(DEUTSCHLAND, Baden-Württemberg:) Freiburg (Breisgau). (ex Sammlung Julius Riemer)",NA,"3102","Horstik","BERLIN_DB","BERLIN_DB",105,"Nephroma laevigatum",NA
NA,NA,9.378885,51.775814,NA,1863,"April",NA,"GERMANY","[DEUTSCHLAND, Nordrhein-Westfalen:] Bei Höxter an Klippen des Solling über Rotheminde.",NA,"1213","Beckhaus","BERLIN_DB","BERLIN_DB",91,"Nephroma laevigatum",NA
NA,NA,7.098416,50.701381,NA,1860,"Juli",NA,"GERMANY","[DEUTSCHLAND, Nordrhein-Westfalen:] Buchen..... des Venusberges bei Bonn.",NA,"1214","Fuisting?","BERLIN_DB","BERLIN_DB",94,"Nephroma laevigatum",NA
152940237,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911986,46.499611,NA,1800,"1",1,"Slovenia",NA,"FloVegSI-FLO","F776564","Dolšak F.","ULBF-AGR","GBIF",55,"Nephroma laevigatum",NA
NA,NA,9.064411,49.39669,NA,1949,"21. Apr.",NA,"GERMANY","DEUTSCHLAND, BADEN. Krs. Mosbach-Odenwald: Neckargerach, Minneburg. Alt. 130 m.",NA,"22996","O. Behr","BERLIN_DB","BERLIN_DB",100,"Opegrapha ochrocheila",NA
2449357305,"85739778-f762-11e1-a439-00145eb45e9a",13.1167,54.5833,NA,1929,"5",24,"Germany","DEUTSCHLAND, Mecklenburg-Vorpommern: Insel Hiddensee bei Rügen, Kloster.","Lichen Herbarium Berlin","117698","V. J. Grummann","B","GBIF",82,"Opegrapha ochrocheila",NA
NA,NA,9.196558,47.705563,NA,1961,"08. April",NA,"GERMANY","DEUTSCHLAND, Baden-Württemberg: Bodensee, Insel Mainau.",NA,"123438","H. Breuer","BERLIN_DB","BERLIN_DB",95,"Opegrapha vermicellifera","B 60 0174958"
2237875738,"84d26682-f762-11e1-a439-00145eb45e9a",11.52617,54.69217,NA,1952,"5",12,"Denmark","Kærstrup",NA,"DMS-1013611","Mogens Skytte Christiansen",NA,"GBIF",82,"Opegrapha vermicellifera",NA
914762,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.844167,54.997222,"Langeland",1946,"7",18,"Denmark","Tranekær","General","1051840","Ove Almborn","LD","GBIF",82,"Opegrapha vermicellifera",NA
2237904769,"84d26682-f762-11e1-a439-00145eb45e9a",11.81666,54.78333,NA,1943,"5",28,"Denmark","Fuglsang Storskov",NA,"DMS-1039589","Mogens Skytte Christiansen",NA,"GBIF",81,"Opegrapha vermicellifera",NA
912722284,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.844167,49.806117,NA,1937,"7",10,"Germany","Bad Kreuznach, auf Fuß des Rheingrafenstein bei Münster am Stein","Herbarium Senckenbergianum (FR) - Fungi","660",NA,"FR","GBIF",89,"Opegrapha vermicellifera",NA
2449353346,"85739778-f762-11e1-a439-00145eb45e9a",12.2333,54.2,NA,1936,"6",30,"Germany","DEUTSCHLAND, Mecklenburg-Vorpommern: Rostocker Heide westlich Graal.","Lichen Herbarium Berlin","118671","V. J. Grummann","B","GBIF",84,"Opegrapha vermicellifera",NA
2449354388,"85739778-f762-11e1-a439-00145eb45e9a",7.6717,47.6333,NA,1929,"7",4,"Germany","DEUTSCHLAND, Baden-Württemberg: Haagen bei Lörrach, Röttler Wald.","Lichen Herbarium Berlin","118852","V. J. Grummann","B","GBIF",94,"Opegrapha vermicellifera",NA
442145397,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.643611,47.64389,NA,1922,"5",11,"Germany","Baden: ""Rümminger Moos"" bei Lörrach","Blettaucoll","B 60 0050763 / 147054 / 90582","Lettau, G.","B","GBIF",97,"Opegrapha vermicellifera",NA
442145387,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.663055,47.715279,NA,1921,"5",1,"Germany","Baden: Wolfschlucht bei Kandern, 400 m.","Blettaucoll","B 60 0050752 / 147044 / 90577","Lettau, G.","B","GBIF",92,"Opegrapha vermicellifera",NA
442145402,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.95,47.549999,NA,1921,"5",8,"Germany","Schwarzwald: Am Abhang unter dem ""Wieladinger Schloss"" (bei Säckingen), 520 m.","Blettaucoll","B 60 0111739 / 147941 / 90912","Lettau, G.","B","GBIF",96,"Opegrapha vermicellifera",NA
