"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","DB","BBarcode","b1test","name"
788604228,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",23.048611,45.076111,"Gorj",1981,"7",27,"Romania","1362948","S. Svane","LD","Pestisani","General","GBIF",NA,105,"Punctelia subrudecta"
914864457,"828a3d8c-f762-11e1-a439-00145eb45e9a",21.979167,48.808333,NA,1979,"4",24,"Slovakia","18046",NA,"FR","Vihorlat, in decl. sept. collis senderová prope pag. Vinné/ ad sept. ab opp. Michalovce versus","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,87,"Punctelia subrudecta"
2513362207,"15f819bd-6612-4447-854b-14d12ee1022d",5.017102,52.131907,"Utrecht",1978,"8",8,"Netherlands","L.1037888","Wolters HJ",NA,"Maarssen; 'Maire Hofstede'.","Botany","GBIF",NA,93,"Punctelia subrudecta"
NA,NA,6.934027,50.606822,NA,1971,"31. März",NA,"GERMANY","97682","H. Breuer","BERLIN_DB","DEUTSCHLAND, Nordrhein-Westfalen: Kr. Bonn, Rheinbach, am ""Frischen Brünnchen"".",NA,"BERLIN_DB","B 60 0141441",89,"Punctelia subrudecta"
788549065,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.404444,48.789722,"Baden-Württemberg",1970,"4",13,"Germany","1306203","Felix Schumm","LD","Schnaith","General","GBIF",NA,89,"Punctelia subrudecta"
234011009,"905daf20-04fd-11df-8c28-b8a03c50a862",9.04937,48.54851,NA,1970,"8",14,"Germany","41003","Schumm","UME",NA,"General","GBIF",NA,86,"Punctelia subrudecta"
NA,NA,9.583686,54.60347,NA,1970,"14. Sept.",NA,"GERMANY","114966","J.-P. Frahm","BERLIN_DB","DEUTSCHLAND, Schleswig-Holstein: Böklund, Kreis Schleswig - Flensburg.",NA,"BERLIN_DB","B 60 0174196",83,"Punctelia subrudecta"
2365720357,"85739778-f762-11e1-a439-00145eb45e9a",13.88,53.1367,NA,2019,"4",29,"Germany","201926","H. Sipman & D. Heinrich","B","GERMANY, Brandenburg: Uckermark, NSG Fauler Ort, 1 km N of Pfingstberg. Alt. 60 m.","Lichen Herbarium Berlin","GBIF",NA,84,"Pyrenula nitida"
2464501751,"8f7e3c45-4d76-4982-9478-651439e0cd4b",18.515806,54.396611,NA,2017,"9",27,"Poland","TU84652","Ave Suija","TU(M)","Pojezierze Kaszubskie, Trójmiejski Landscape Park, Gdańsk Oliwa, Dolina Radości valley",NA,"GBIF",NA,61,"Pyrenula nitida"
1638418989,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",14.225,45.3275,NA,2016,"4",6,"Croatia","000330064","Mayrhofer,Helmut, Prettner,Matthias & Grozić,Dino","GZU","Primorsko-Goranska. Učka. Passstraße zwischen Poklon und Veprinac. Panjak fireroad, NE von Ravne staje","Herbarium GZU","GBIF",NA,93,"Pyrenula nitida"
914898941,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.685283,52.706667,NA,2011,"4",24,"Poland","35769",NA,"FR","Gestellweg ""Zielony Tryb"" nördlich der Straße Hajnowka - Bia&#322;owie&#380;a","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,69,"Pyrenula nitida"
991959732,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.741667,52.725,NA,2011,"4",23,"Poland","37279",NA,"FR","Feuchtwald südwestlich von Teremiski","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,70,"Pyrenula nitida"
1099073681,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.365271,48.033722,NA,2010,"9",29,"Germany","M-0140829 / 217462 / 157306","Beck, A.","SNSB-M","Germany, Bayern, Stadt Starnberg. Im Buchenwäldchen bei Leutstetten gegenüber Mühltal. Auf Rinde von Fagus sylvatica, ca. 1 m über dem Boden, Ca. 620 m alt. 11.365 E, 48.034 N.","BSMlichenscoll","GBIF",NA,79,"Pyrenula nitida"
1212215362,"85739778-f762-11e1-a439-00145eb45e9a",13.8217,53,NA,2009,"5",9,"Germany","120029","H. Sipman & D. Heinrich","B","GERMANY, Brandenburg: Uckermark, E of Templin, 2 km S of Glambeck, Jagen 334. Alt. c. 50 m.","Lichen Herbarium Berlin","GBIF",NA,85,"Pyrenula nitida"
NA,NA,6.260372,50.530038,NA,2006,"11-Apr",NA,"GERMANY","109177","A. Aptroot","BERLIN_DB","DEUTSCHLAND, Nordrhein-Westfalen: Eifel, Monschau-Höfen, Naturhaus Seebens, Hauptstr. 123",NA,"BERLIN_DB","B 60 0173897",71,"Pyrenula nitida"
NA,NA,13.44944,54.0815,NA,2005,"18-Mar",NA,"GERMANY","109230","A. Aptroot","BERLIN_DB","DEUTSCHLAND, Mecklenburg-Vorpommern: Greifswald, Eldena forest.",NA,"BERLIN_DB","B 60 0173946",82,"Pyrenula nitida"
1935715947,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.85417,47.26528,NA,2003,"4",18,"Austria","0042596","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Hinteregg, am Kroisbach oberhalb Schönau, Unterhang und Au am Kroisbach, NE bis NNE des Gehöftes Holzmann [410 m, 8761/1 (47°15'55""N, 15°51'15""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Pyrenula nitida"
1935715952,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.75417,47.3375,NA,2003,"4",30,"Austria","0043017","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Saifen-Boden, Sonnleiten, an der orographisch rechten Seite eines Zuflusses des Köppelreithbaches, ca. 340 m SW des Gehöftes Leitenbertl [740 m, 8660/4 (47°20'15""N, 15°45'15""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,57,"Pyrenula nitida"
1935715954,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.85833,47.26528,NA,2003,"4",18,"Austria","0042474","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau bei Pöllau, Burgstall, Hänge am orographisch linken Ufer des Kroisbaches am Eingang zur Schönauklamm bei Schönaudorf [420 m, 8761/1 (47°15'55""N, 15°51'30""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Pyrenula nitida"
1935715963,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83194,47.30278,NA,2003,"5",16,"Austria","0043103","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Schlosspark unmitelbar WSW von Schloss Pöllau [430 m, 8660/4 (47°18'10""N, 15°49'55""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO","GBIF",NA,76,"Pyrenula nitida"
1638417504,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.61806,46.43333,NA,2003,"7",3,"Slovenia","000315288","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, massif of Mangart NE of Bovec, by the road to the Mangartska koča (Mangart refuge) just above Mangartska planina","Herbarium GZU","GBIF",NA,42,"Pyrenula nitida"
1638417533,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.63333,46.41389,NA,2003,"7",31,"Slovenia","000315410","Mayrhofer,Helmut, Jensen,M. & Trembley,M.","GZU","[Primorska] Southern Alps, Julian Alps, Koritnica valley NE of the village Log pod Mangartom","Herbarium GZU","GBIF",NA,53,"Pyrenula nitida"
1717205144,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.966168,50.233395,"dolnośląskie",2003,"7",7,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Nowa Morawa Nature Reserve",NA,"GBIF",NA,40,"Pyrenula nitida"
914898930,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.5988,46.425,NA,2003,"8",2,"Slovenia","23901",NA,"FR","Julische Alpen, Log pod Mangartom: Straße zum Mangart","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,42,"Pyrenula nitida"
152949634,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,"Gorenjska",2002,"7",8,"Slovenia","F956066","Mrak T.","ULBF-AGR","Vodični vrh","FloVegSI-FLO","GBIF",NA,43,"Pyrenula nitida"
NA,NA,13.844849,53.157172,NA,2001,"24-Apr",NA,"GERMANY","60974","H. Sipman","BERLIN_DB","GERMANY, Brandenburg, Landkr. Uckermark. Suckow, former estate. Alt. c. 50 m.",NA,"BERLIN_DB","",87,"Pyrenula nitida"
NA,NA,11.828097,53.927535,NA,1999,"15-May",NA,"GERMANY","56426","H. Sipman","BERLIN_DB","DEUTSCHLAND, Mecklenburg-Vorpommern: Kr. Güstrow, NW of Groß Gischow, along Seebach river. Alt. c. 30 m.",NA,"BERLIN_DB","",82,"Pyrenula nitida"
1212198083,"85739778-f762-11e1-a439-00145eb45e9a",20.5167,47.9667,NA,1998,"8",2,"Hungary","56078","H. Sipman","B","HUNGARY, Bükk mountains. Kom. Borsod-Abaúj-Zemplén, Hór valley, surroundings of Oszla, ca. 4 km N of Cserépfalu, DU 61, alt. 220-270 m.","Lichen Herbarium Berlin","GBIF",NA,84,"Pyrenula nitida"
152948878,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411995,45.599739,"Notranjska",1998,"10",23,"Slovenia","F1020322","Pruegger J., Surina B.","ULBF-AGR","Snežnik","FloVegSI-FLO","GBIF",NA,63,"Pyrenula nitida"
152949350,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745368,46.19964,NA,1997,"6",5,"Slovenia","F779704","Primožič K.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,111,"Pyrenula nitida"
152949357,"89579e3e-f762-11e1-a439-00145eb45e9a",13.912003,46.299635,NA,1997,"6",10,"Slovenia","F780076","Primožič K.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,69,"Pyrenula nitida"
152948873,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,"Notranjska",1997,"8",14,"Slovenia","F1020317","Pruegger J.","ULBF-AGR","Snežnik","FloVegSI-FLO","GBIF",NA,70,"Pyrenula nitida"
1851923118,"c711c16e-8db5-4f66-aa06-03d9e472fbbc",10.162772,47.358334,NA,1997,"9",17,"Austria","MB-002269 / 743460 / 387775","Rexer, K.-H. (no. KR 7354)","MB","Österreich, Vorarlberg, Kleinwalsertal, Rietzlern","MBcoll","GBIF",NA,40,"Pyrenula nitida"
152948875,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411978,45.799715,"Notranjska",1997,"10",5,"Slovenia","F1020319","Pruegger J., Suppan U., Mayrhofer H., Batič F.","ULBF-AGR","Cerkniško jezero","FloVegSI-FLO","GBIF",NA,88,"Pyrenula nitida"
152949722,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411775,46.599662,"Štajerska",1996,"6",11,"Slovenia","F967385","Mayrhofer H., Belec Z., Suanjak M.","ULBF-AGR","Pohorje","FloVegSI-FLO","GBIF",NA,71,"Pyrenula nitida"
152949320,"89579e3e-f762-11e1-a439-00145eb45e9a",14.078639,46.39963,NA,1996,"7",7,"Slovenia","F778217","Trošt T.","ULBF-AGR","Julijske Alpe","FloVegSI-FLO","GBIF",NA,73,"Pyrenula nitida"
2237903311,"84d26682-f762-11e1-a439-00145eb45e9a",12.54132,54.97663,NA,1995,"3",26,"Denmark","DMS-1037888","Vagn Alstrup",NA,"Møns Klint",NA,"GBIF",NA,78,"Pyrenula nitida"
152949340,"89579e3e-f762-11e1-a439-00145eb45e9a",14.745284,45.599752,"Dolenjska",1995,"6",15,"Slovenia","F779413","Mayrhofer H., Batič F., Grube M., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,70,"Pyrenula nitida"
152949293,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745342,46.499604,NA,1995,"10",10,"Slovenia","F776179","Batič F., Surina B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,58,"Pyrenula nitida"
152949337,"89579e3e-f762-11e1-a439-00145eb45e9a",15.578428,46.499681,NA,1995,"11",2,"Slovenia","F779281","Mayrhofer H.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,67,"Pyrenula nitida"
1717231594,"8e93fad0-a705-11dc-80be-b8a03c50a862",23.4,53.23,"podlaskie",1994,"3",29,"Poland",NA,"K. Kolanko","UoB-IB","Czołnowo",NA,"GBIF",NA,66,"Pyrenula nitida"
1212194294,"85739778-f762-11e1-a439-00145eb45e9a",13.3167,46.65,NA,1994,"7",29,"Austria","47409","H. Sipman","B","Oesterreich, Kärnthen (Carinthia): Weissenbachklamm near Jadersdorf, NW of Hermagor. Alt. c. 900 m.","Lichen Herbarium Berlin","GBIF",NA,66,"Pyrenula nitida"
152949335,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411784,46.499674,NA,1993,"6",8,"Slovenia","F779190","Koch M., Mayrhofer H., Unger E., Wieser B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,39,"Pyrenula nitida"
1717231685,"8e93fad0-a705-11dc-80be-b8a03c50a862",23.1,53.96,"podlaskie",1993,"8",9,"Poland",NA,"A. Matwiejuk","UoB-IB","res. Sernetki",NA,"GBIF",NA,64,"Pyrenula nitida"
125714478,"84cdd6d0-f762-11e1-a439-00145eb45e9a",12,55,"Zealand",1993,"9",18,"Denmark","2650","Mona Nissen","C","Zealand, Farum Lillevang","L","GBIF",NA,82,"Pyrenula nitida"
1717231582,"8e93fad0-a705-11dc-80be-b8a03c50a862",23.29,53.51,"podlaskie",1993,"10",21,"Poland",NA,"K. Kolanko","UoB-IB","res. Budzisk",NA,"GBIF",NA,64,"Pyrenula nitida"
152949272,"89579e3e-f762-11e1-a439-00145eb45e9a",15.245139,46.499666,NA,1992,"8",27,"Slovenia","F774782","Koch M., Koch E.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,42,"Pyrenula nitida"
NA,NA,12.819813,47.67829,NA,1989,"15. sept.",NA,"GERMANY","38642","H. Sipman","BERLIN_DB","GERMANY, BAYERN. Berchtesgaden. Unterjettenberg. Alt. 550 m. Near margin of old deciduous forest on mountain slope with pasturefields.",NA,"BERLIN_DB","",72,"Pyrenula nitida"
1099073606,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.58333,48.133339,NA,1988,"9",9,"Germany","M-0161829 / 468311 / 188026","Deuter, H. (no. 0247)","SNSB-M","Germany, Bavaria, Upper Bavaria, München, Nymphenburger Park, von Café zur Marienklause,  O.","BSMlichenscoll","GBIF",NA,80,"Pyrenula nitida"
2270706101,"98bceab6-3c3e-4163-945d-6ca10576ebf1",15.466667,46.6,"Styria",1986,"5",25,"Austria","570438","B.D. Ryan","ASU","Heiligengeistklamm",NA,"GBIF",NA,64,"Pyrenula nitida"
2237876253,"84d26682-f762-11e1-a439-00145eb45e9a",11.73532,54.83353,NA,1984,"7",12,"Denmark","DMS-1014408","Mogens Skytte Christiansen",NA,"Majbølle",NA,"GBIF",NA,82,"Pyrenula nitida"
2270755249,"98bceab6-3c3e-4163-945d-6ca10576ebf1",9.266667,48.416667,"Baden-Württemberg",1981,"7",22,"Germany","570468","T.H. Nash III","ASU","Schwäbische Alb, Lichtenstein near Reutlingen, Locherstein",NA,"GBIF",NA,79,"Pyrenula nitida"
NA,NA,13.663245,54.572911,NA,1979,"23 Aug.",NA,"GERMANY","6027","S. Huneck","BERLIN_DB","DEUTSCHLAND, Mecklenburg-Vorpommern: Rügen, auf abgestürzter Buche am Ufer der Stubbenkammer",NA,"BERLIN_DB","B 60 0118732",77,"Pyrenula nitida"
2237878901,"84d26682-f762-11e1-a439-00145eb45e9a",11.66465,54.77403,NA,1976,"5",20,"Denmark","DMS-1014381","Mogens Skytte Christiansen",NA,"Krenkerup Haveskov",NA,"GBIF",NA,82,"Pyrenula nitida"
2237911852,"84d26682-f762-11e1-a439-00145eb45e9a",12.550935,54.960172,NA,1976,"5",18,"Denmark","DMS-1043261","Mogens Skytte Christiansen",NA,"Sandskredsfald, Møns Klint",NA,"GBIF",NA,81,"Pyrenula nitida"
2237909159,"84d26682-f762-11e1-a439-00145eb45e9a",9.750667,54.950635,NA,1972,"2",12,"Denmark","DMS-1043449","Svanhildur Svane",NA,"Sandbjerg Gods",NA,"GBIF",NA,82,"Pyrenula nitida"
NA,NA,19.012672,49.404432,NA,1970,"9.7.1970",NA,NA,"M-0302863","J. Nowak","MUNICH_HTL","Poland, Western Beskids, Beskid Żywiecki Mts, Śrubita forest near Rajcza (distr. Żywiec)",NA,"MUNICH_HTL",NA,47,"Pyrenula nitida"
914898955,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.816667,52.70695,NA,2011,"4",24,"Poland","35785",NA,"FR","Bia&#322;owie&#380;a, am Waldpfad ""Zebra Zubra""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,69,"Pyrenula nitidella"
1930708632,"d415c253-4d61-4459-9d25-4015b9084fb0",15.5708,47.2083,"Styria",2009,"10",26,"Austria","03303859","J. Hafellner","NY","Steiermark (=Styria), Eastern Alps, Styrian Fringe Mountains, Grazer Bergland, Raabklamm (orographically right side of the river Raab), 4.3 km west-southwest of Weiz, 0.2 km northwest of a water power station, near a dilapidated saw mill. (grid number 8759/3)","NY","GBIF",NA,74,"Pyrenula nitidella"
1212221118,"85739778-f762-11e1-a439-00145eb45e9a",13.7833,48.49,NA,1999,"10",31,"Austria","138387","F. Berger","B","AUSTRIA, Oberösterreich (=Upper Austria), Mühlviertel, Bezirk Rohrbach, Gemeinde Pfarrkirchen, 25 km SE of Passau, 400 m S of the ruins of Falkenstein, valley of the river Ranna. Alt. 370 m.","Lichen Herbarium Berlin","GBIF",NA,81,"Pyrenula nitidella"
2270773107,"98bceab6-3c3e-4163-945d-6ca10576ebf1",13.783333,48.490278,"Upper Austria",1999,"10",31,"Austria","503609","F. Berger","ASU","Mühlviertel, Bezirk Rohrbach, Gemeinde Pfarrkirchen, 25 km SE of Passau, 400 m S of the ruins of Falkenstein, valley of the river Ranna, MTB 7548/2",NA,"GBIF",NA,81,"Pyrenula nitidella"
1717231331,"8e93fad0-a705-11dc-80be-b8a03c50a862",23.39,53.41,"podlaskie",1996,"7",30,"Poland",NA,"K. Kolanko","UoB-IB","res. Starodrzew Szyndzielski",NA,"GBIF",NA,65,"Pyrenula nitidella"
1717231598,"8e93fad0-a705-11dc-80be-b8a03c50a862",23.4,53.23,"podlaskie",1994,"3",29,"Poland",NA,"K. Kolanko","UoB-IB","Czołnowo",NA,"GBIF",NA,66,"Pyrenula nitidella"
1717229475,"8e93fad0-a705-11dc-80be-b8a03c50a862",23.29,53.51,"podlaskie",1993,"5",13,"Poland",NA,"K. Kolanko","UoB-IB","res. Budzisk",NA,"GBIF",NA,64,"Pyrenula nitidella"
1717230500,"8e93fad0-a705-11dc-80be-b8a03c50a862",23.29,53.34,"podlaskie",1992,"4",22,"Poland",NA,"J. Steckiewicz","UoB-IB","res. Jesionowe Góry",NA,"GBIF",NA,65,"Pyrenula nitidella"
2237866398,"84d26682-f762-11e1-a439-00145eb45e9a",11.73717,54.87344,NA,1984,"7",19,"Denmark","DMS-1004739","Mogens Skytte Christiansen",NA,"Færgemark",NA,"GBIF",NA,82,"Pyrenula nitidella"
2270755238,"98bceab6-3c3e-4163-945d-6ca10576ebf1",9.1,48.65,"Baden-Württemberg",1981,"7",25,"Germany","570397","T.H. Nash III","ASU","Waldenbuch, in Schönaichtal",NA,"GBIF",NA,87,"Pyrenula nitidella"
152949281,"89579e3e-f762-11e1-a439-00145eb45e9a",14.91192,45.699747,NA,1978,"7",15,"Slovenia","F775597","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,98,"Pyrenula nitidella"
152949284,"89579e3e-f762-11e1-a439-00145eb45e9a",14.745284,45.599752,NA,1976,"6",15,"Slovenia","F775771","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,70,"Pyrenula nitidella"
152949282,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411836,45.899745,NA,1976,"7",15,"Slovenia","F775637","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,110,"Pyrenula nitidella"
1676074987,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.79,47.810417,NA,2016,"9",17,"France","49068-771",NA,"FR","St. Antoine, Waldreservat","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,64,"Ropalospora viridis"
1676074992,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.01725,47.960633,NA,2016,"9",15,"France","49100-771",NA,"FR","bei Gerbholz südlich von Mittlach, über dem Tal des Vorderen Salzbaches","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,62,"Ropalospora viridis"
1842840855,"61a9ca38-b62f-11e2-afcb-00145eb45e9a",8.2,48.6,NA,2016,"9",3,"Germany","KR-M-0052033 / 651356 / 147682",NA,"SMNK","NSG ""Wilder See - Hornisgrinde"", der Seekopf, ostexponierte Karwand; BWS","SMNKfungicoll","GBIF",NA,70,"Ropalospora viridis"
1676074640,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.553889,50.081111,NA,2015,"1",21,"Germany","221376",NA,"FR","Frankfurt, Schwanheimer Wald","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Ropalospora viridis"
1288176903,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.395283,50.936583,NA,2015,"10",14,"Germany","42886",NA,"FR","bei Hinterhermsdorf, Weißbachtal","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,71,"Ropalospora viridis"
1061246722,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.301667,50.926533,NA,2014,"10",29,"Germany","38435",NA,"FR","zwischen Arnstein & Kleinstein, Schandauer Straße unmittelbar vor der Kirnitzschtalstraße","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,74,"Ropalospora viridis"
1061246723,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.1825,50.95195,NA,2014,"10",28,"Germany","38385",NA,"FR","Schwarzbachtal, zwischen zweiter & dritter Brücke","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,78,"Ropalospora viridis"
1052819034,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.034717,50.968883,NA,2013,"10",18,"Germany","38462",NA,"FR","Uttewalder Grund","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,80,"Ropalospora viridis"
918802979,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.32,50.915,NA,2012,"10",11,"Germany","33941",NA,"FR","Elbsandsteingebirge, mittleres Kirnitzschtal, bei der Thorwalder Brücke","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,74,"Ropalospora viridis"
918802983,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.333883,50.908333,NA,2012,"10",11,"Germany","33955",NA,"FR","Elbsandsteingebirge, mittleres Kirnitzschtal zwischen Marienquelle und niederer Schleuse","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,75,"Ropalospora viridis"
918802975,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.891117,52.690283,NA,2011,"4",22,"Poland","35860",NA,"FR","Bia&#322;owie&#380a, Wanderweg nördlich vom Reservat ""Bagno Wysokie""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,70,"Ropalospora viridis"
918802978,"828a3d8c-f762-11e1-a439-00145eb45e9a",23.8,52.675,NA,2011,"4",22,"Poland","35836",NA,"FR","Jagie&#322;&#322;o&#324;ska Droga im Walde südwestlich von Bia&#322;owie&#380;a","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,69,"Ropalospora viridis"
1212233161,"85739778-f762-11e1-a439-00145eb45e9a",13.9083,52.6492,NA,2006,"4",30,"Germany","85538","H. Sipman & P. van den Boom","B","GERMANY, Brandenburg: Prötzeler forst N of Strausberg, along road Prötzel-Tiefensee, near Blumenthal. Alt. 110 m.","Lichen Herbarium Berlin","GBIF",NA,85,"Ropalospora viridis"
1212231454,"85739778-f762-11e1-a439-00145eb45e9a",6.7683,50.325,NA,2005,"5",7,"Germany","67700","H. Sipman","B","GERMANY, Rheinland-Pfalz, Kr. Daun: Waterfall at Dreimühlen near Nohn, S of Ahütte. Alt. c. 400 m.","Lichen Herbarium Berlin","GBIF",NA,77,"Ropalospora viridis"
1872036964,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",6.675403,50.196411,"Rheinland-Pfalz",2005,"5",7,"Germany","C1017755F","A. Aptroot","F","Buscheich, Dietzenley area","Botany","GBIF",NA,72,"Ropalospora viridis"
1717207444,"cef8bb20-149a-11de-bab0-b8a03c50a862",15.2721,52.1221,"lubuskie",2005,"8",22,"Poland",NA,"Szczepańska, K.","MNHW","p: lubuskie; c: Krosno Odrzańskie; Wąwóz Gryżynki",NA,"GBIF",NA,91,"Ropalospora viridis"
1717209626,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.962276,50.322979,"dolnośląskie",2004,"5",25,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Sucha Pass",NA,"GBIF",NA,56,"Ropalospora viridis"
1717209722,"cef8bb20-149a-11de-bab0-b8a03c50a862",16.966168,50.233395,"dolnośląskie",2004,"5",28,"Poland",NA,"Szczepańska, K.","MNHW","p: dolnośląskie; c: Kłodzko; Rude Krzyże Mt.",NA,"GBIF",NA,40,"Ropalospora viridis"
152951892,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745359,46.299628,"Gorenjska",2003,"1",29,"Slovenia","F955259","Mrak T.","ULBF-AGR","Ukanc","FloVegSI-FLO","GBIF",NA,25,"Ropalospora viridis"
1657202101,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.63333,46.41389,NA,2003,"7",31,"Slovenia","000315534","Mayrhofer,Helmut, Jensen,M. & Trembley,M.","GZU","[Primorska] Southern Alps, Julian Alps, Koritnica valley NE of the village Log pod Mangartom","Herbarium GZU","GBIF",NA,53,"Ropalospora viridis"
152950913,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,NA,2003,"8",13,"Slovenia","F1021299","Pruegger J.","ULBF-AGR","Velika Kalvarija","FloVegSI-FLO","GBIF",NA,70,"Ropalospora viridis"
152951881,"89579e3e-f762-11e1-a439-00145eb45e9a",13.912003,46.299635,"Gorenjska",2002,"3",18,"Slovenia","F954881","Mrak T.","ULBF-AGR","Ukanc","FloVegSI-FLO","GBIF",NA,69,"Ropalospora viridis"
152951893,"89579e3e-f762-11e1-a439-00145eb45e9a",13.911995,46.399623,"Gorenjska",2002,"5",17,"Slovenia","F955302","Mrak T.","ULBF-AGR","Stara Fužina","FloVegSI-FLO","GBIF",NA,43,"Ropalospora viridis"
NA,NA,14.209639,53.930476,NA,2002,"22. Aug.",NA,"GERMANY","6477","U. Schiefelbein","BERLIN_DB","DEUTSCHLAND, Mecklenburg-Vorpommern: Dünengebiet zwischen Ahlbeck und Staatsgrenze, nördlich der Landesstraße, ca. 1 km WNW Grenzübergang Ahlbeck, alt. 0 m",NA,"BERLIN_DB",NA,90,"Ropalospora viridis"
